#time dij1 dij2 dij3 dik1 dik2 dik3 p_fe p_w p_m p_h
2150 0.000173302167968907 6.14962518779297e-05 1.1563231290902e-05 0.000118458474758118 4.203499485564e-05 7.90392801479754e-06 0.598 0.2122 0.0399 0.02
2160 0.000173308886925347 6.14986360962518e-05 1.15636795958551e-05 0.000118459697321189 4.20354286815323e-05 7.90400958714957e-06 0.598 0.2122 0.0399 0.02
2170 0.0001733155249611 6.15009915999088e-05 1.15641225015851e-05 0.000118460904551867 4.20358570667328e-05 7.90409013648746e-06 0.598 0.2122 0.0399 0.02
2180 0.000173322200278625 6.15033603329836e-05 1.15645678948447e-05 0.000118462119539457 4.20362882044696e-05 7.90417120338519e-06 0.598 0.2122 0.0399 0.02
2190 0.000173328703566345 6.15056680213687e-05 1.15650018098615e-05 0.000118463301396379 4.20367075858054e-05 7.90425005972496e-06 0.598 0.2122 0.0399 0.02
2200 0.000173335307102348 6.15080112828064e-05 1.15654424136851e-05 0.000118464503294393 4.20371340787127e-05 7.90433025325466e-06 0.598 0.2122 0.0399 0.02
2210 0.000173341844075106 6.15103309243103e-05 1.15658785762487e-05 0.000118465692638067 4.20375561167186e-05 7.90440960912852e-06 0.598 0.2122 0.0399 0.02
2220 0.000173348382897803 6.1512651222264e-05 1.15663148622447e-05 0.000118466882801415 4.20379784455856e-05 7.90448901969305e-06 0.598 0.2122 0.0399 0.02
2230 0.000173354878422362 6.15149561558951e-05 1.15667482592847e-05 0.000118468064961993 4.20383979346738e-05 7.90456789629351e-06 0.598 0.2122 0.0399 0.02
2240 0.000173361330898531 6.15172458138266e-05 1.15671787840324e-05 0.00011846923915102 4.20388145950608e-05 7.90464624101285e-06 0.598 0.2122 0.0399 0.02
2250 0.000173367822218246 6.15195492553708e-05 1.15676119005151e-05 0.000118470421363521 4.20392341025737e-05 7.90472512107772e-06 0.598 0.2122 0.0399 0.02
2260 0.000173374204776204 6.15218141028604e-05 1.15680377601514e-05 0.000118471582780084 4.20396462306586e-05 7.90480261358756e-06 0.598 0.2122 0.0399 0.02
2270 0.000173380565010141 6.15240710286822e-05 1.15684621302753e-05 0.000118472740280296 4.20400569690283e-05 7.90487984478901e-06 0.598 0.2122 0.0399 0.02
2280 0.000173386829167219 6.15262938616787e-05 1.15688800899198e-05 0.000118473879451689 4.20404612034255e-05 7.90495585304748e-06 0.598 0.2122 0.0399 0.02
2290 0.000173393163536509 6.15285416094434e-05 1.15693027342921e-05 0.000118475032755923 4.20408704528544e-05 7.90503280428318e-06 0.598 0.2122 0.0399 0.02
2300 0.000173399466473257 6.15307782033865e-05 1.15697232814096e-05 0.00011847618033259 4.2041277669859e-05 7.9051093733618e-06 0.598 0.2122 0.0399 0.02
2310 0.000173405796247177 6.15330243204865e-05 1.15701456191678e-05 0.000118477333567376 4.20416868946442e-05 7.90518631996372e-06 0.598 0.2122 0.0399 0.02
2320 0.000173412020745002 6.15352330804171e-05 1.15705609326515e-05 0.000118478466667927 4.20420889748063e-05 7.90526192316104e-06 0.598 0.2122 0.0399 0.02
2330 0.00017341817508575 6.1537416945144e-05 1.1570971565086e-05 0.000118479586482499 4.20424863404453e-05 7.90533663988581e-06 0.598 0.2122 0.0399 0.02
2340 0.000173424355613581 6.15396101023441e-05 1.15713839447857e-05 0.000118480711818473 4.20428856653511e-05 7.90541172501182e-06 0.598 0.2122 0.0399 0.02
2350 0.000173430435675673 6.15417676093276e-05 1.15717896211695e-05 0.000118481817949745 4.20432781754781e-05 7.9054855287539e-06 0.598 0.2122 0.0399 0.02
2360 0.000173436472833173 6.15439098916377e-05 1.15721924348555e-05 0.000118482916114441 4.20436678586695e-05 7.90555880094681e-06 0.598 0.2122 0.0399 0.02
2370 0.000173442472108112 6.15460387313402e-05 1.15725927209259e-05 0.000118484007289054 4.20440550614336e-05 7.90563160674458e-06 0.598 0.2122 0.0399 0.02
2380 0.00017344847362245 6.15481683656923e-05 1.15729931564143e-05 0.000118485099284698 4.204444255554e-05 7.90570446732349e-06 0.598 0.2122 0.0399 0.02
2390 0.000173454498355326 6.15503062391308e-05 1.15733951410995e-05 0.000118486196200325 4.20448317954998e-05 7.9057776561755e-06 0.598 0.2122 0.0399 0.02
2400 0.00017346047935019 6.15524285921577e-05 1.15737942074792e-05 0.000118487284965425 4.20452181432495e-05 7.90585030120478e-06 0.598 0.2122 0.0399 0.02
2410 0.000173466378683083 6.15545219674751e-05 1.15741878251756e-05 0.000118488358183763 4.20455989742383e-05 7.90592190891662e-06 0.598 0.2122 0.0399 0.02
2420 0.000173472340156824 6.15566373934416e-05 1.1574585589059e-05 0.000118489443900689 4.20459842403449e-05 7.90599435056438e-06 0.598 0.2122 0.0399 0.02
2430 0.000173478211819637 6.15587209500452e-05 1.1574977360541e-05 0.000118490512465562 4.20463634200538e-05 7.90606564778581e-06 0.598 0.2122 0.0399 0.02
2440 0.000173484080279629 6.15608033701292e-05 1.15753689183231e-05 0.00011849158078359 4.20467425121703e-05 7.90613692853721e-06 0.598 0.2122 0.0399 0.02
2450 0.000173489905010935 6.15628702731109e-05 1.15757575584219e-05 0.000118492640945354 4.20471187100405e-05 7.90620766508301e-06 0.598 0.2122 0.0399 0.02
2460 0.000173495805045788 6.15649638975189e-05 1.15761512229548e-05 0.000118493716158555 4.20475002489054e-05 7.90627940589692e-06 0.598 0.2122 0.0399 0.02
2470 0.000173501604355401 6.15670217796256e-05 1.1576538166857e-05 0.00011849477208211 4.20478749428492e-05 7.9063498596592e-06 0.598 0.2122 0.0399 0.02
2480 0.000173507358507109 6.15690636374725e-05 1.15769220977151e-05 0.000118495819559619 4.20482466397176e-05 7.90641974988092e-06 0.598 0.2122 0.0399 0.02
2490 0.00017351308233243 6.15710947340161e-05 1.15773040051237e-05 0.000118496861478421 4.20486163640819e-05 7.90648926921239e-06 0.598 0.2122 0.0399 0.02
2500 0.000173518791178765 6.15731205152741e-05 1.15776849130982e-05 0.000118497900834132 4.20489851789346e-05 7.90655861752823e-06 0.598 0.2122 0.0399 0.02
2510 0.000173524433395977 6.15751226532212e-05 1.15780613754172e-05 0.000118498927538642 4.20493495045148e-05 7.90662712172545e-06 0.598 0.2122 0.0399 0.02
2520 0.000173530103527032 6.15771346963814e-05 1.1578439700215e-05 0.0001184999600424 4.20497158879552e-05 7.90669601286246e-06 0.598 0.2122 0.0399 0.02
2530 0.000173535777388686 6.15791480633431e-05 1.15788182739274e-05 0.000118500993619399 4.20500826522347e-05 7.9067649756087e-06 0.598 0.2122 0.0399 0.02
2540 0.000173541375907982 6.15811346951065e-05 1.15791918206162e-05 0.000118502012839194 4.2050444321868e-05 7.90683298040778e-06 0.598 0.2122 0.0399 0.02
2550 0.000173546993709912 6.15831281693033e-05 1.15795666538888e-05 0.000118503036165658 4.20508074487502e-05 7.90690125921363e-06 0.598 0.2122 0.0399 0.02
2560 0.000173552550239461 6.15850999010263e-05 1.15799373989206e-05 0.000118504047874533 4.20511664531368e-05 7.90696876286596e-06 0.598 0.2122 0.0399 0.02
2570 0.000173557978149063 6.15870259920255e-05 1.15802995621198e-05 0.000118505034832807 4.20515166747854e-05 7.90703461509867e-06 0.598 0.2122 0.0399 0.02
2580 0.000173563567202721 6.15890092649121e-05 1.15806724772384e-05 0.000118506053560513 4.20518781698009e-05 7.90710258706436e-06 0.598 0.2122 0.0399 0.02
2590 0.000173569026322676 6.15909464308895e-05 1.15810367228675e-05 0.000118507047271076 4.20522307874955e-05 7.90716888982596e-06 0.598 0.2122 0.0399 0.02
2600 0.000173574487444359 6.15928843071788e-05 1.15814011020567e-05 0.000118508041705792 4.20525836621555e-05 7.90723524090483e-06 0.598 0.2122 0.0399 0.02
2610 0.000173579970437988 6.15948299447176e-05 1.15817669405949e-05 0.000118509040716878 4.20529381607383e-05 7.90730189733015e-06 0.598 0.2122 0.0399 0.02
2620 0.000173585395342394 6.15967549693244e-05 1.15821289032801e-05 0.000118510028724234 4.20532887546529e-05 7.90736781956009e-06 0.598 0.2122 0.0399 0.02
2630 0.00017359085376257 6.15986918869856e-05 1.15824931022183e-05 0.000118511023595955 4.2053641784384e-05 7.90743419979699e-06 0.598 0.2122 0.0399 0.02
2640 0.000173596189688128 6.16005853374927e-05 1.15828491280205e-05 0.000118511994892828 4.20539864485922e-05 7.90749900706328e-06 0.598 0.2122 0.0399 0.02
2650 0.000173601580913634 6.16024984111589e-05 1.15832088435685e-05 0.000118512977287326 4.20543350507869e-05 7.90756455478981e-06 0.598 0.2122 0.0399 0.02
2660 0.000173606937553964 6.16043992122928e-05 1.15835662515103e-05 0.000118513953243639 4.20546813683949e-05 7.90762967294513e-06 0.598 0.2122 0.0399 0.02
2670 0.000173612285754218 6.16062970184698e-05 1.15839230963098e-05 0.000118514927874992 4.20550272158415e-05 7.90769470269592e-06 0.598 0.2122 0.0399 0.02
2680 0.000173617569982467 6.16081721242131e-05 1.15842756727432e-05 0.000118515890328621 4.20553687420289e-05 7.90775891991966e-06 0.598 0.2122 0.0399 0.02
2690 0.000173622843857518 6.16100435561292e-05 1.15846275583862e-05 0.000118516851082712 4.20557096651362e-05 7.90782302374616e-06 0.598 0.2122 0.0399 0.02
2700 0.000173628091330634 6.16119056193318e-05 1.15849776824286e-05 0.000118517806979698 4.20560488647022e-05 7.9078868034949e-06 0.598 0.2122 0.0399 0.02
2710 0.000173633323725027 6.16137623318576e-05 1.15853268003823e-05 0.000118518760243635 4.20563871299321e-05 7.90795040756028e-06 0.598 0.2122 0.0399 0.02
2720 0.000173638532637815 6.16156107119472e-05 1.15856743515867e-05 0.000118519709224357 4.20567238752651e-05 7.9080137258392e-06 0.598 0.2122 0.0399 0.02
2730 0.000173643772855617 6.16174702006053e-05 1.1586023991537e-05 0.000118520664601904 4.20570628905085e-05 7.90807747092973e-06 0.598 0.2122 0.0399 0.02
2740 0.000173648871707937 6.1619279525793e-05 1.1586364199242e-05 0.000118521592713075 4.20573922302917e-05 7.90813939674193e-06 0.598 0.2122 0.0399 0.02
2750 0.000173654034526838 6.16211115494899e-05 1.15867086749512e-05 0.000118522533591321 4.20577261004653e-05 7.90820217440417e-06 0.598 0.2122 0.0399 0.02
2760 0.000173659158198788 6.1622929681911e-05 1.15870505386817e-05 0.000118523467127452 4.20580573652933e-05 7.90826446218286e-06 0.598 0.2122 0.0399 0.02
2770 0.000173664281175918 6.16247475677754e-05 1.1587392356052e-05 0.000118524400804202 4.20583886800195e-05 7.90832675934391e-06 0.598 0.2122 0.0399 0.02
2780 0.000173669359949439 6.16265497680115e-05 1.15877312240512e-05 0.000118525326155002 4.20587170402868e-05 7.90838850097759e-06 0.598 0.2122 0.0399 0.02
2790 0.000173674447387902 6.1628355042998e-05 1.15880706701961e-05 0.000118526253479498 4.20590461009189e-05 7.90845037430097e-06 0.598 0.2122 0.0399 0.02
2800 0.000173679529187198 6.16301583169288e-05 1.15884097400823e-05 0.000118527179980969 4.20593748695012e-05 7.90851219271017e-06 0.598 0.2122 0.0399 0.02
2810 0.000173684504523901 6.16319238126617e-05 1.15887417065278e-05 0.000118528086006138 4.20596963720777e-05 7.90857264489114e-06 0.598 0.2122 0.0399 0.02
2820 0.000173689507780096 6.16336992156127e-05 1.15890755358292e-05 0.000118528997757724 4.20600199066706e-05 7.90863347915249e-06 0.598 0.2122 0.0399 0.02
2830 0.000173694489223616 6.16354668783468e-05 1.15894079097363e-05 0.000118529905524135 4.20603420271263e-05 7.90869404751337e-06 0.598 0.2122 0.0399 0.02
2840 0.000173699496933933 6.16372438618405e-05 1.15897420362273e-05 0.000118530818687809 4.20606660627976e-05 7.90875497599258e-06 0.598 0.2122 0.0399 0.02
2850 0.000173704433145428 6.16389954740132e-05 1.15900713921448e-05 0.000118531718184428 4.20609852487218e-05 7.90881499257305e-06 0.598 0.2122 0.0399 0.02
2860 0.000173709348298739 6.16407396136996e-05 1.15903993430095e-05 0.00011853261384583 4.20613030737209e-05 7.90887475325855e-06 0.598 0.2122 0.0399 0.02
2870 0.000173714304102136 6.1642498178049e-05 1.15907300061459e-05 0.000118533517695779 4.2061623804422e-05 7.90893506030367e-06 0.598 0.2122 0.0399 0.02
2880 0.000173719202084424 6.16442362246067e-05 1.15910568113186e-05 0.000118534410532542 4.20619406270995e-05 7.90899463252247e-06 0.598 0.2122 0.0399 0.02
2890 0.00017372412943685 6.1645984693143e-05 1.15913855761376e-05 0.000118535309359207 4.20622595752904e-05 7.90905460440192e-06 0.598 0.2122 0.0399 0.02
2900 0.000173728961842433 6.16476994698398e-05 1.15917080058747e-05 0.000118536189946815 4.20625720513615e-05 7.90911335932763e-06 0.598 0.2122 0.0399 0.02
2910 0.000173733726786427 6.16493903078259e-05 1.15920259344121e-05 0.000118537057642371 4.20628799526942e-05 7.90917125406455e-06 0.598 0.2122 0.0399 0.02
2920 0.000173738530376423 6.1651094859326e-05 1.15923464415038e-05 0.000118537933127083 4.20631906180049e-05 7.90922966851271e-06 0.598 0.2122 0.0399 0.02
2930 0.00017374335082562 6.16528053933053e-05 1.1592668073482e-05 0.000118538812155204 4.20635025406929e-05 7.90928831938571e-06 0.598 0.2122 0.0399 0.02
2940 0.000173748078997283 6.16544831826478e-05 1.15929835484809e-05 0.000118539673451764 4.2063808171345e-05 7.90934578716619e-06 0.598 0.2122 0.0399 0.02
2950 0.000173752834376075 6.16561706264266e-05 1.1593300838805e-05 0.000118540540294107 4.20641157699156e-05 7.9094036249747e-06 0.598 0.2122 0.0399 0.02
2960 0.000173757561706941 6.1657848117413e-05 1.1593616257704e-05 0.000118541401928412 4.20644215204165e-05 7.90946111529038e-06 0.598 0.2122 0.0399 0.02
2970 0.000173762254155511 6.16595132304338e-05 1.1593929349172e-05 0.000118542257009153 4.20647249453886e-05 7.90951816833649e-06 0.598 0.2122 0.0399 0.02
2980 0.000173766942535186 6.16611768996094e-05 1.15942421691537e-05 0.000118543111558704 4.2065028181868e-05 7.90957518594031e-06 0.598 0.2122 0.0399 0.02
2990 0.000173771639346095 6.16628435606041e-05 1.15945555516876e-05 0.000118543967975104 4.20653320807976e-05 7.90963232810474e-06 0.598 0.2122 0.0399 0.02
3000 0.000173776304823348 6.16644991028669e-05 1.15948668435645e-05 0.0001185448185332 4.20656339009113e-05 7.90968907938907e-06 0.598 0.2122 0.0399 0.02
3010 0.000173780949930395 6.16661474167721e-05 1.15951767762922e-05 0.000118545665369298 4.20659344002759e-05 7.90974558233274e-06 0.598 0.2122 0.0399 0.02
3020 0.000173785603431809 6.16677987094144e-05 1.15954872691123e-05 0.00011854651407474 4.20662355629763e-05 7.90980221000355e-06 0.598 0.2122 0.0399 0.02
3030 0.000173790239451595 6.16694437987097e-05 1.15957965955161e-05 0.000118547359608388 4.2066535600167e-05 7.90985862604459e-06 0.598 0.2122 0.0399 0.02
3040 0.000173794787929011 6.16710578236391e-05 1.15961000808822e-05 0.000118548188323259 4.20668296692233e-05 7.90991391989637e-06 0.598 0.2122 0.0399 0.02
3050 0.000173799375803637 6.16726858286483e-05 1.15964061949249e-05 0.000118549024954701 4.20671265474708e-05 7.90996974196082e-06 0.598 0.2122 0.0399 0.02
3060 0.000173803923408153 6.16742995438295e-05 1.1596709622049e-05 0.000118549853967842 4.20674207223681e-05 7.91002505571389e-06 0.598 0.2122 0.0399 0.02
3070 0.000173808445545775 6.1675904222096e-05 1.15970113499606e-05 0.000118550678250413 4.20677132186247e-05 7.91008005383188e-06 0.598 0.2122 0.0399 0.02
3080 0.000173812958646267 6.16775056935416e-05 1.15973124748931e-05 0.000118551501002144 4.20680051716639e-05 7.91013494980862e-06 0.598 0.2122 0.0399 0.02
3090 0.000173817478183395 6.16791094490241e-05 1.15976140292934e-05 0.00011855232523398 4.20682976499174e-05 7.91018994454149e-06 0.598 0.2122 0.0399 0.02
3100 0.000173821935045955 6.16806909644678e-05 1.15979114018957e-05 0.0001185531374795 4.20685858748327e-05 7.9102441395185e-06 0.598 0.2122 0.0399 0.02
3110 0.000173826375792401 6.16822667611163e-05 1.1598207699192e-05 0.000118553946798495 4.20688730612719e-05 7.91029813923067e-06 0.598 0.2122 0.0399 0.02
3120 0.000173830816110968 6.1683842405932e-05 1.15985039679391e-05 0.000118554756272446 4.20691603026975e-05 7.91035214928196e-06 0.598 0.2122 0.0399 0.02
3130 0.000173835267807814 6.16854220883246e-05 1.15988009958725e-05 0.000118555568184241 4.20694484091907e-05 7.91040632199202e-06 0.598 0.2122 0.0399 0.02
3140 0.000173839639815383 6.16869734930173e-05 1.15990927067455e-05 0.000118556364790245 4.20697310844314e-05 7.91045947346284e-06 0.598 0.2122 0.0399 0.02
3150 0.000173843971702342 6.16885106609314e-05 1.15993817406747e-05 0.000118557153808285 4.2070011067087e-05 7.91051211864643e-06 0.598 0.2122 0.0399 0.02
3160 0.000173848357588081 6.16900669902855e-05 1.15996743775325e-05 0.000118557953557444 4.20702948576749e-05 7.91056547983614e-06 0.598 0.2122 0.0399 0.02
3170 0.000173852664660902 6.16915953529152e-05 1.15999617558026e-05 0.000118558738174775 4.20705732787414e-05 7.91061783139388e-06 0.598 0.2122 0.0399 0.02
3180 0.000173857027562054 6.16931435262002e-05 1.16002528590735e-05 0.000118559533877546 4.20708556334704e-05 7.91067092259882e-06 0.598 0.2122 0.0399 0.02
3190 0.000173861352630197 6.16946782744612e-05 1.16005414380349e-05 0.000118560322419537 4.20711354472004e-05 7.91072353601931e-06 0.598 0.2122 0.0399 0.02
3200 0.00017386569150568 6.16962179222496e-05 1.16008309382552e-05 0.000118561113864553 4.20714162910672e-05 7.91077634313658e-06 0.598 0.2122 0.0399 0.02
3210 0.000173869980090825 6.1697739724537e-05 1.16011170829832e-05 0.000118561895719455 4.2071693731887e-05 7.91082851037838e-06 0.598 0.2122 0.0399 0.02
3220 0.000173874324406281 6.16992813026972e-05 1.16014069461716e-05 0.000118562688637994 4.20719750986328e-05 7.91088141581267e-06 0.598 0.2122 0.0399 0.02
3230 0.00017387859260668 6.17007958714672e-05 1.16016917307801e-05 0.000118563466941081 4.20722512790927e-05 7.91093334606879e-06 0.598 0.2122 0.0399 0.02
3240 0.000173882886746174 6.17023196447127e-05 1.16019782461076e-05 0.000118564250503287 4.20725293257482e-05 7.91098562722598e-06 0.598 0.2122 0.0399 0.02
3250 0.000173887122840912 6.17038228208053e-05 1.16022608885492e-05 0.000118565022963177 4.20728034327526e-05 7.91103716760995e-06 0.598 0.2122 0.0399 0.02
3260 0.000173891365150926 6.17053282023856e-05 1.16025439456889e-05 0.000118565796835609 4.2073078040997e-05 7.91108880224214e-06 0.598 0.2122 0.0399 0.02
3270 0.000173895613697654 6.17068357970604e-05 1.16028274189572e-05 0.000118566572128057 4.20733531531333e-05 7.9111405316212e-06 0.598 0.2122 0.0399 0.02
3280 0.000173899782590125 6.17083151264623e-05 1.16031055775016e-05 0.000118567332101883 4.20736228294643e-05 7.91119123890493e-06 0.598 0.2122 0.0399 0.02
3290 0.000173903944678284 6.17097920413576e-05 1.1603383282046e-05 0.000118568090953832 4.20738921076977e-05 7.91124187133429e-06 0.598 0.2122 0.0399 0.02
3300 0.000173908137965925 6.17112800273734e-05 1.1603663068295e-05 0.000118568856072293 4.20741636095995e-05 7.9112929218804e-06 0.598 0.2122 0.0399 0.02
3310 0.000173912322202952 6.17127648017833e-05 1.16039422506652e-05 0.000118569619633801 4.20744345590178e-05 7.91134386854293e-06 0.598 0.2122 0.0399 0.02
3320 0.000173916421192252 6.17142193260801e-05 1.16042157451018e-05 0.000118570366786308 4.20746996857098e-05 7.91139372035731e-06 0.598 0.2122 0.0399 0.02
3330 0.000173920546996345 6.17156833655925e-05 1.16044910286859e-05 0.000118571119355817 4.20749667346226e-05 7.91144393360718e-06 0.598 0.2122 0.0399 0.02
3340 0.000173924736488787 6.17171700048839e-05 1.160477056171e-05 0.000118571884517462 4.20752382518485e-05 7.91149498703465e-06 0.598 0.2122 0.0399 0.02
3350 0.00017392890339825 6.17186486306166e-05 1.16050485879435e-05 0.000118572645468371 4.20755082748967e-05 7.91154575951168e-06 0.598 0.2122 0.0399 0.02
3360 0.000173932975647367 6.17200936661727e-05 1.16053202982106e-05 0.000118573388178859 4.20757718253408e-05 7.9115953149439e-06 0.598 0.2122 0.0399 0.02
3370 0.000173937004711287 6.17215233774835e-05 1.16055891270575e-05 0.000118574122666101 4.20760324577705e-05 7.91164432170142e-06 0.598 0.2122 0.0399 0.02
3380 0.000173941052771608 6.17229598296575e-05 1.16058592233899e-05 0.000118574861048763 4.20762944724875e-05 7.91169358837065e-06 0.598 0.2122 0.0399 0.02
3390 0.000173945083826489 6.17243902474599e-05 1.16061281850785e-05 0.000118575596305054 4.20765553778135e-05 7.91174264644089e-06 0.598 0.2122 0.0399 0.02
3400 0.000173949133539282 6.17258272860128e-05 1.16063983916678e-05 0.000118576335379791 4.20768176381131e-05 7.91179195928705e-06 0.598 0.2122 0.0399 0.02
3410 0.000173953174371926 6.17272611734492e-05 1.16066680057522e-05 0.000118577072901216 4.20770793472209e-05 7.91184116849253e-06 0.598 0.2122 0.0399 0.02
3420 0.000173957154212876 6.17286734180138e-05 1.1606933550324e-05 0.000118577798736373 4.2077336909462e-05 7.91188959796199e-06 0.598 0.2122 0.0399 0.02
3430 0.000173961083744164 6.173006781022e-05 1.16071957381139e-05 0.000118578514957463 4.20775910601565e-05 7.9119373859578e-06 0.598 0.2122 0.0399 0.02
3440 0.000173965069469905 6.17314821429996e-05 1.16074616753331e-05 0.000118579242303597 4.20778491585673e-05 7.91198591624334e-06 0.598 0.2122 0.0399 0.02
3450 0.000173969035653495 6.17328895412568e-05 1.16077263086529e-05 0.000118579966019088 4.20781059686462e-05 7.91203420428362e-06 0.598 0.2122 0.0399 0.02
3460 0.000173972982305696 6.17342900088105e-05 1.16079896387914e-05 0.000118580686114295 4.20783614940692e-05 7.91208225076984e-06 0.598 0.2122 0.0399 0.02
3470 0.000173976900908673 6.17356805231112e-05 1.16082510974182e-05 0.000118581400921521 4.20786151430548e-05 7.91212994442926e-06 0.598 0.2122 0.0399 0.02
3480 0.000173980847418134 6.17370809400135e-05 1.16085144180327e-05 0.000118582121342341 4.20788707840213e-05 7.91217801264114e-06 0.598 0.2122 0.0399 0.02
3490 0.000173984745056837 6.17384640151519e-05 1.16087744778726e-05 0.000118582832418863 4.20791231091683e-05 7.91222545737896e-06 0.598 0.2122 0.0399 0.02
3500 0.00017398865941783 6.17398530241864e-05 1.16090356534639e-05 0.000118583546925798 4.20793766515959e-05 7.91227313100225e-06 0.598 0.2122 0.0399 0.02
3510 0.00017399257882501 6.1741243823858e-05 1.1609297165749e-05 0.00011858426258343 4.20796306023474e-05 7.91232088140274e-06 0.598 0.2122 0.0399 0.02
3520 0.000173996447109411 6.17426164826373e-05 1.16095552669992e-05 0.000118584968462476 4.20798810831731e-05 7.91236797935253e-06 0.598 0.2122 0.0399 0.02
3530 0.000174000259350632 6.17439692545219e-05 1.16098096289134e-05 0.000118585663602844 4.20801277533838e-05 7.91241436079178e-06 0.598 0.2122 0.0399 0.02
3540 0.000174004080996787 6.17453253637428e-05 1.16100646183475e-05 0.000118586360748194 4.20803751350616e-05 7.91246087600829e-06 0.598 0.2122 0.0399 0.02
3550 0.000174007920994638 6.17466879850539e-05 1.16103208322509e-05 0.000118587061637282 4.20806238452027e-05 7.91250764101596e-06 0.598 0.2122 0.0399 0.02
3560 0.0001740116729125 6.1748019351225e-05 1.16105711692454e-05 0.000118587745544092 4.20808665291913e-05 7.91255327292523e-06 0.598 0.2122 0.0399 0.02
3570 0.000174015439937284 6.17493560780796e-05 1.16108225142101e-05 0.000118588432561786 4.20811103170753e-05 7.91259911240012e-06 0.598 0.2122 0.0399 0.02
3580 0.000174019188341785 6.17506861975363e-05 1.16110726167846e-05 0.00011858911611358 4.20813528750863e-05 7.9126447206218e-06 0.598 0.2122 0.0399 0.02
3590 0.000174022959560851 6.17520244127299e-05 1.16113242416019e-05 0.000118589804274711 4.20815970687184e-05 7.91269063638956e-06 0.598 0.2122 0.0399 0.02
3600 0.000174026755813372 6.17533715110328e-05 1.16115775367116e-05 0.000118590497470091 4.20818430487515e-05 7.9127368880546e-06 0.598 0.2122 0.0399 0.02
3610 0.000174030481598227 6.17546936039192e-05 1.16118261300489e-05 0.000118591177107098 4.20820842176024e-05 7.91278223507228e-06 0.598 0.2122 0.0399 0.02
3620 0.000174034197815644 6.17560123018054e-05 1.16120740850237e-05 0.000118591855052452 4.2082324786171e-05 7.91282746921876e-06 0.598 0.2122 0.0399 0.02
3630 0.000174037938819057 6.17573397949896e-05 1.16123236937799e-05 0.000118592537977063 4.20825671216266e-05 7.91287303559332e-06 0.598 0.2122 0.0399 0.02
3640 0.000174041607547442 6.17586416414166e-05 1.16125684801721e-05 0.000118593206999979 4.20828045240728e-05 7.91291767441331e-06 0.598 0.2122 0.0399 0.02
3650 0.000174045256206335 6.17599363661943e-05 1.16128119274795e-05 0.000118593872269913 4.20830405947751e-05 7.91296206282529e-06 0.598 0.2122 0.0399 0.02
3660 0.000174048991308719 6.17612617654017e-05 1.16130611425048e-05 0.000118594554524454 4.20832826924568e-05 7.91300758449117e-06 0.598 0.2122 0.0399 0.02
3670 0.000174052693587288 6.17625755170944e-05 1.16133081674461e-05 0.000118595230540891 4.20835225765504e-05 7.91305268993573e-06 0.598 0.2122 0.0399 0.02
3680 0.000174056357579709 6.17638756829669e-05 1.16135526378434e-05 0.000118595899265515 4.20837598731478e-05 7.91309730885295e-06 0.598 0.2122 0.0399 0.02
3690 0.000174059971509248 6.17651580840509e-05 1.16137937679247e-05 0.000118596558402752 4.20839937676656e-05 7.91314128807662e-06 0.598 0.2122 0.0399 0.02
3700 0.000174063677600507 6.17664731886749e-05 1.16140410472579e-05 0.000118597235630625 4.20842340816366e-05 7.91318647435108e-06 0.598 0.2122 0.0399 0.02
3710 0.000174067319151899 6.17677653913596e-05 1.16142840203358e-05 0.000118597900445439 4.20844699908398e-05 7.91323083239636e-06 0.598 0.2122 0.0399 0.02
3720 0.000174070949499357 6.17690536183338e-05 1.16145262458601e-05 0.000118598563233086 4.20847051807038e-05 7.91327505518417e-06 0.598 0.2122 0.0399 0.02
3730 0.000174074540080263 6.17703277341669e-05 1.16147658180644e-05 0.000118599218428699 4.20849376765383e-05 7.91331877141319e-06 0.598 0.2122 0.0399 0.02
3740 0.000174078127577794 6.17716007558659e-05 1.16150051845384e-05 0.000118599873183935 4.20851700161055e-05 7.91336245825923e-06 0.598 0.2122 0.0399 0.02
3750 0.000174081722903006 6.1772876555214e-05 1.16152450732942e-05 0.000118600529608591 4.20854029480654e-05 7.91340625649298e-06 0.598 0.2122 0.0399 0.02
3760 0.000174085279780862 6.17741387115367e-05 1.16154823967498e-05 0.000118601178696875 4.20856332767172e-05 7.91344956522628e-06 0.598 0.2122 0.0399 0.02
3770 0.000174088889921552 6.17754197681493e-05 1.161572327403e-05 0.000118601838302241 4.20858673373503e-05 7.91349357568463e-06 0.598 0.2122 0.0399 0.02
3780 0.000174092425825792 6.17766744819949e-05 1.16159591980754e-05 0.000118602483605175 4.20860963227728e-05 7.9135366318503e-06 0.598 0.2122 0.0399 0.02
3790 0.000174095966046954 6.17779307276984e-05 1.16161954101563e-05 0.000118603129889932 4.20863256565945e-05 7.91357975352554e-06 0.598 0.2122 0.0399 0.02
3800 0.000174099521207477 6.17791922746266e-05 1.16164326190273e-05 0.000118603779231235 4.20865560750302e-05 7.91362307914093e-06 0.598 0.2122 0.0399 0.02
3810 0.000174103039457971 6.17804407240494e-05 1.16166673651723e-05 0.000118604421531666 4.20867839950159e-05 7.91366593497236e-06 0.598 0.2122 0.0399 0.02
3820 0.000174106549767176 6.17816863555097e-05 1.16169015814554e-05 0.000118605062433406 4.20870114186768e-05 7.91370869747977e-06 0.598 0.2122 0.0399 0.02
