#time mass rho rad_par
5930 0.00296720369807851 3913.35644044447 0.00565678642339716
5940 0.00296661924243914 3912.30202482242 0.00565692310292999
5950 0.00296603563797271 3911.24918953965 0.00565705962877705
5960 0.00296545288286204 3910.19793097906 0.00565719600126493
5970 0.00296487097535347 3909.14824564902 0.00565733222070124
5980 0.0029642899136532 3908.10012997903 0.00565746828740713
5990 0.00296370969599601 3907.0535804545 0.00565760420169606
6000 0.00296313032062635 3906.00859358037 0.00565773996387928
6010 0.00296255178579858 3904.96516588069 0.00565787557426618
6020 0.00296197408976651 3903.92329387879 0.0056580110331672
6030 0.00296139723080552 3902.88297414035 0.00565814634088712
6040 0.00296082120718644 3901.84420322229 0.00565828149773309
6050 0.0029602460171599 3900.8069776416 0.00565841650401975
6060 0.00295967165898252 3899.77129392722 0.00565855136006081
6070 0.00295909813094573 3898.73714867641 0.00565868606616018
6080 0.0029585254313582 3897.70453852064 0.00565882062261724
6090 0.00295795355852663 3896.67346008727 0.00565895502973312
6100 0.00295738251075512 3895.64390999865 0.00565908928781072
6110 0.00295680489345444 3894.61588333164 0.00565921868132881
6120 0.00295623549131508 3893.58937833099 0.00565935264231702
6130 0.00295566690919631 3892.56439164115 0.00565948645516623
6140 0.00295509914543538 3891.54091994966 0.00565962012017296
6150 0.00295453219836534 3890.51895993597 0.00565975363763599
6160 0.00295396606636125 3889.49850836243 0.00565988700784169
6170 0.00295340074774618 3888.47956188881 0.00566002023109399
6180 0.00295283624087217 3887.462117232 0.00566015330768857
6190 0.00295227254411624 3886.44617115805 0.00566028623791427
6200 0.00295170965588086 3885.43172048294 0.00566041902205283
6210 0.00295114757453446 3884.41876195613 0.00566055166039758
6220 0.00295058629840279 3883.40729224323 0.00566068415325622
6230 0.00295002582588027 3882.3973081443 0.00566081650091602
6240 0.00294946615537469 3881.38880648604 0.00566094870366086
6250 0.00294890728528875 3880.38178408492 0.00566108076177724
6260 0.00294834921405027 3879.37623780682 0.00566121267554469
6270 0.00294779194009188 3878.3721645271 0.0056613444452421
6280 0.00294723546179701 3877.36956102459 0.00566147607116483
6290 0.00294667977758366 3876.36842414614 0.00566160755359819
6300 0.00294612488587286 3875.36875074456 0.00566173889282747
6310 0.00294557078509656 3874.37053769388 0.00566187008913556
6320 0.00294501747369207 3873.37378187872 0.00566200114280456
6330 0.00294446495014167 3872.37848027187 0.00566213205410337
6340 0.00294391321288314 3871.38462975903 0.00566226282331568
6350 0.00294336226037634 3870.39222726901 0.00566239345071927
6360 0.00294281209108165 3869.40126973193 0.00566252393659251
6370 0.00294226270348023 3868.41175411839 0.00566265428120829
6380 0.00294171409609003 3867.42367747119 0.00566278448482873
6390 0.00294116626733083 3866.43703664114 0.0056629145477476
6400 0.00294061921570962 3865.45182864959 0.00566304447023225
6410 0.00294007293972105 3864.46805049343 0.00566317425255499
6420 0.00293952743787527 3863.48569920037 0.00566330389498386
6430 0.00293898270864851 3862.50477173181 0.00566343339779847
6440 0.00293843875057325 3861.525265159 0.00566356276126169
6450 0.00293789556218369 3860.54717655655 0.00566369198563678
6460 0.00293735314198886 3859.57050294993 0.00566382107119567
6470 0.0029368114885301 3858.59524142791 0.00566395001820103
6480 0.00293627060033958 3857.6213890613 0.00566407882691922
6490 0.00293573047593449 3856.64894289182 0.00566420749762211
6500 0.00293519111385206 3855.67790000017 0.00566433603057624
6510 0.00293465251264308 3854.70825749359 0.00566446442604472
6520 0.00293411467088321 3853.74001252785 0.00566459268428376
6530 0.00293357758710097 3852.77316216669 0.00566472080556514
6540 0.00293304125986924 3851.80770356056 0.00566484879014759
6550 0.00293250568777057 3850.84363387867 0.00566497663828767
6560 0.00293197086940367 3849.880950322 0.00566510435023761
6570 0.00293143680330647 3848.91964997296 0.0056652319262695
6580 0.00293090348806854 3847.95973001435 0.00566535936664027
6590 0.00293037092228011 3847.00118763062 0.0056654866716073
6600 0.00292983910452451 3846.04401999283 0.00566561384143091
6610 0.0029293080334265 3845.08822435237 0.00566574087635953
6620 0.00292877770759076 3844.13379792186 0.00566586777664847
6630 0.00292824812558042 3843.18073783308 0.00566599454256679
6640 0.00292771928603721 3842.22904137055 0.00566612117436002
6650 0.00292719118759204 3841.27870579791 0.00566624767227775
6660 0.00292666382888771 3840.32972840194 0.0056663740365667
6670 0.00292613720851644 3839.38210637112 0.00566650026749005
6680 0.00292561132513925 3838.43583702757 0.00566662636529047
6690 0.00292508617739118 3837.49091764309 0.00566675233021943
6700 0.00292456176392547 3836.54734552463 0.00566687816252361
6710 0.00292403808342131 3835.60511802988 0.00566700386244225
6720 0.00292351513451287 3834.66423242922 0.00566712943022932
6730 0.00292299291586221 3833.7246860468 0.00566725486613107
6740 0.00292247142615515 3832.78647625313 0.00566738017038707
6750 0.00292195066406888 3831.84960040194 0.00566750534324032
6760 0.00292143062828083 3830.91405584758 0.00566763038493446
6770 0.00292091131743261 3829.97983987487 0.00566775529572501
6780 0.00292039273022394 3829.04694988123 0.00566788007585034
6790 0.00291987486535326 3828.1153832616 0.00566800472554994
6800 0.00291935772148194 3827.18513733912 0.00566812924507552
6810 0.00291884129734549 3826.25620958061 0.00566825363465662
6820 0.00291832559165451 3825.32859740461 0.00566837789453122
6830 0.0029178106031311 3824.40229825191 0.0056685020249345
6840 0.00291729633046989 3823.47730951051 0.00566862602611069
6850 0.00291678277233856 3822.55362851575 0.00566874989831335
6860 0.00291626992746607 3821.63125272164 0.00566887364177782
6870 0.00291575779462488 3820.71017966615 0.00566899725672684
6880 0.00291524637257259 3819.79040685901 0.00566912074338823
6890 0.00291473566001766 3818.87193171474 0.00566924410200575
6900 0.00291422565571739 3817.9547517422 0.00566936733280892
6910 0.00291371635844597 3817.03886448307 0.00566949043602264
6920 0.00291320776693712 3816.12426740054 0.00566961341188516
6930 0.00291269987991198 3815.21095793371 0.00566973626063925
6940 0.00291219269611898 3814.29893357425 0.00566985898252004
6950 0.00291168621435985 3813.38819191689 0.00566998157774692
6960 0.00291118043336663 3812.47873042152 0.00567010404656157
6970 0.00291067535192872 3811.57054665882 0.00567022638918872
6980 0.00291017096886005 3810.6636382468 0.00567034860584624
6990 0.0029096672829422 3809.75800274141 0.00567047069676246
7000 0.00290916429292431 3808.85363763565 0.0056705926621766
7010 0.00290866199760521 3807.95054051815 0.00567071450231338
7020 0.0029081603958004 3807.04870900979 0.00567083621739305
7030 0.0029076594863129 3806.14814070767 0.00567095780764027
7040 0.00290715926791379 3805.24883314685 0.00567107927329041
7050 0.00290665973938401 3804.35078388155 0.00567120061457641
7060 0.00290616089957731 3803.45399060613 0.00567132183170969
7070 0.00290566274731818 3802.55845095854 0.00567144292491126
7080 0.00290516528143498 3801.66416258418 0.00567156389440169
7090 0.00290466850075649 3800.77112312925 0.00567168474040204
7100 0.00290417240412343 3799.87933026299 0.00567180546313041
7110 0.00290366973038506 3798.98878021762 0.00567192133639143
7120 0.00290317499874562 3798.0994719887 0.00567204181334518
7130 0.00290268094762652 3797.21140326723 0.00567216216770003
7140 0.0029021875759306 3796.32457184142 0.00567228239965794
7150 0.00290169488249422 3795.43897537198 0.00567240250944173
7160 0.00290120286611651 3794.55461144725 0.00567252249728663
7170 0.00290071152569565 3793.67147784651 0.005672642363398
7180 0.0029002208600794 3792.78957225181 0.00567276210799742
7190 0.00289973086816709 3791.90889244411 0.0056728817312914
7200 0.00289924154882369 3791.02943613858 0.00567300123349756
7210 0.0028987529008738 3790.15120097237 0.0056731206148467
7220 0.00289826492320783 3789.274184709 0.00567323987555019
7230 0.00289777761474466 3788.39838516674 0.00567335901581126
7240 0.00289729097433292 3787.52380002876 0.00567347803585541
7250 0.00289680500087181 3786.65042707511 0.00567359693589338
7260 0.00289631969324647 3785.77826405878 0.0056737157161409
7270 0.00289583505037643 3784.90730879877 0.00567383437680383
7280 0.00289535107115438 3784.03755906222 0.00567395291809698
7290 0.00289486775453233 3783.16901273026 0.00567407134021761
7300 0.00289438509938722 3782.30166753957 0.00567418964338676
7310 0.00289390310463434 3781.43552130044 0.00567430782781434
7320 0.00289342176919278 3780.57057183028 0.0056744258937098
7330 0.00289294109198063 3779.7068169443 0.00567454384128367
7340 0.00289246107194546 3778.84425451426 0.00567466167073806
7350 0.00289198170799393 3777.98288233309 0.00567477938228838
7360 0.00289150299907916 3777.12269828292 0.00567489697613642
7370 0.00289102494415036 3776.26370023806 0.00567501445248591
7380 0.00289054754214464 3775.40588604953 0.00567513181154491
7390 0.00289007079199208 3774.54925355456 0.00567524905352443
7400 0.00288959469266827 3773.69380067732 0.00567536617862229
7410 0.00288911924311102 3772.83952526957 0.00567548318704847
7420 0.00288864444229346 3771.98642525052 0.00567560007900284
7430 0.00288817028918886 3771.13449853959 0.00567571685468587
7440 0.00288769678272421 3770.28374296696 0.00567583351431306
7450 0.00288722392189579 3769.43415649551 0.00567595005807932
7460 0.0028867517056898 3768.58573706856 0.00567606648618337
7470 0.00288628013306688 3767.7384825804 0.00567618279883234
7480 0.0028858092029892 3766.89239092776 0.00567629899623375
7490 0.00288533891447625 3766.04746011702 0.00567641507857822
7500 0.00288486926649622 3765.20368805607 0.00567653104607277
7510 0.00288440025805242 3764.36107271955 0.00567664689891448
7520 0.0028839318881325 3763.51961205205 0.00567676263730586
7530 0.00288346415575255 3762.67930405242 0.00567687826144137
7540 0.00288299705990403 3761.84014667198 0.00567699377152375
7550 0.00288253059961359 3761.00213792911 0.00567710916774572
7560 0.0028820647738993 3760.16527582537 0.00567722445030334
7570 0.00288159958180037 3759.32955840256 0.00567733961938688
7580 0.00288113502230774 3758.49498360983 0.00567745467520213
7590 0.00288067109443008 3757.6615494299 0.00567756961795017
7600 0.002880207797234 3756.82925395602 0.00567768444781503
7610 0.00287974512973151 3755.9980951767 0.00567779916499819
7620 0.00287928309096683 3755.1680711417 0.00567791376969199
7630 0.00287882167998139 3754.33917989481 0.00567802826209048
7640 0.00287836089581958 3753.51141948548 0.00567814264238738
7650 0.002877900737496 3752.68478790572 0.0056782569107863
7660 0.00287744120407612 3751.85928324427 0.00567837106747611
7670 0.00287698229462687 3751.03490359234 0.00567848511264589
7680 0.00287652400819962 3750.21164701097 0.0056785990464903
7690 0.002876066343875 3749.38951161671 0.00567871286919572
7700 0.00287560930067645 3748.56849541664 0.00567882658096672
7710 0.00287515287769325 3747.74859654298 0.00567894018198858
7720 0.00287469707395989 3746.92981302295 0.00567905367246404
7730 0.00287424188855897 3746.11214297496 0.00567916705258202
7740 0.00287378732055212 3745.29558447719 0.00567928032253848
7750 0.00287333336902999 3744.48013566248 0.0056793934825214
7760 0.00287288003307791 3743.66579465307 0.00567950653272113
7770 0.00287242731180167 3742.85255960985 0.0056796194733225
7780 0.00287197520432649 3742.04042873019 0.0056797323045052
7790 0.00287152370971646 3741.22940009451 0.00567984502646831
7800 0.00287107282705217 3740.41947181399 0.00567995763940674
7810 0.00287062255548327 3739.61064213105 0.00568007014349504
7820 0.00287017289409387 3738.80290916258 0.0056801825389286
7830 0.00286972384198823 3737.99627106356 0.00568029482589732
7840 0.00286927539830044 3737.19072604496 0.00568040700458294
7850 0.00286882756216253 3736.38627231342 0.00568051907516855
7860 0.002868380332674 3735.58290801297 0.00568063103784798
7870 0.002867933708949 3734.7806313148 0.0056807428928115
7880 0.00286748769009098 3733.97944036937 0.00568085464025332
7890 0.00286704227527999 3733.17933347198 0.00568096628034531
7900 0.00286659746364795 3732.3803088259 0.0056810778132747
7910 0.00286615325431782 3731.58236461675 0.00568118923923228
7920 0.002865709646447 3730.78549909485 0.00568130055839924
7930 0.00286526663917674 3729.98971047932 0.00568141177096245
7940 0.00286482423165129 3729.19499699392 0.00568152287710887
7950 0.00286438242303449 3728.40135689937 0.00568163387702018
7960 0.00286394121247888 3727.60878843393 0.00568174477088246
7970 0.00286350059912724 3726.81728981656 0.00568185555888564
7980 0.00286306058214031 3726.02685929964 0.00568196624121504
7990 0.00286262116071994 3725.23749521285 0.00568207681804436
8000 0.00286218233403814 3724.44919582841 0.00568218728955727
8010 0.00286174410126025 3723.66195940504 0.00568229765594034
8020 0.00286130646156901 3722.87578423387 0.00568240791737569
8030 0.0028608694141166 3722.09066854691 0.00568251807405573
8040 0.0028604329581149 3721.30661068876 0.00568262812615565
8050 0.0028599970927553 3720.52360896416 0.00568273807385776
8060 0.00285956181721128 3719.74166164319 0.00568284791735068
8070 0.0028591271307001 3718.96076707774 0.00568295765681082
8080 0.00285869303243671 3718.18092361453 0.00568306729241619
8090 0.00285825952160365 3717.40212953788 0.00568317682435553
8100 0.00285782659740966 3716.62438318087 0.00568328625281063
8110 0.00285738711491272 3715.84768168203 0.00568339084196483
8120 0.002856955362052 3715.07202459362 0.00568350006407291
