#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	weightedVolAverage(CO2)	weightedVolAverage(CO)	weightedVolAverage(N2)
             9141	6.5761036411e-03	3.7191022558e-01	6.2151367078e-01
             9142	6.5760951019e-03	3.7191023218e-01	6.2151367272e-01
             9143	6.5760865514e-03	3.7191023879e-01	6.2151367466e-01
             9144	6.5760780072e-03	3.7191024540e-01	6.2151367659e-01
             9145	6.5760694764e-03	3.7191025200e-01	6.2151367853e-01
             9146	6.5760609276e-03	3.7191025860e-01	6.2151368047e-01
             9147	6.5760523865e-03	3.7191026521e-01	6.2151368241e-01
             9148	6.5760438542e-03	3.7191027181e-01	6.2151368434e-01
             9149	6.5760353282e-03	3.7191027840e-01	6.2151368627e-01
             9150	6.5760268045e-03	3.7191028500e-01	6.2151368820e-01
             9151	6.5760182783e-03	3.7191029159e-01	6.2151369013e-01
             9152	6.5760097466e-03	3.7191029819e-01	6.2151369206e-01
             9153	6.5760012260e-03	3.7191030478e-01	6.2151369399e-01
             9154	6.5759926940e-03	3.7191031138e-01	6.2151369593e-01
             9155	6.5759841789e-03	3.7191031796e-01	6.2151369786e-01
             9156	6.5759756582e-03	3.7191032455e-01	6.2151369979e-01
             9157	6.5759671370e-03	3.7191033114e-01	6.2151370172e-01
             9158	6.5759586218e-03	3.7191033773e-01	6.2151370365e-01
             9159	6.5759501165e-03	3.7191034431e-01	6.2151370557e-01
             9160	6.5759416008e-03	3.7191035090e-01	6.2151370750e-01
             9161	6.5759330861e-03	3.7191035748e-01	6.2151370943e-01
             9162	6.5759245757e-03	3.7191036406e-01	6.2151371136e-01
             9163	6.5759160699e-03	3.7191037064e-01	6.2151371329e-01
             9164	6.5759075688e-03	3.7191037722e-01	6.2151371521e-01
             9165	6.5758990713e-03	3.7191038380e-01	6.2151371713e-01
             9166	6.5758905649e-03	3.7191039037e-01	6.2151371906e-01
             9167	6.5758820636e-03	3.7191039695e-01	6.2151372099e-01
             9168	6.5758735663e-03	3.7191040352e-01	6.2151372291e-01
             9169	6.5758650721e-03	3.7191041009e-01	6.2151372483e-01
             9170	6.5758565754e-03	3.7191041667e-01	6.2151372676e-01
             9171	6.5758480785e-03	3.7191042324e-01	6.2151372868e-01
             9172	6.5758395856e-03	3.7191042981e-01	6.2151373061e-01
             9173	6.5758310950e-03	3.7191043637e-01	6.2151373253e-01
             9174	6.5758226020e-03	3.7191044294e-01	6.2151373446e-01
             9175	6.5758141040e-03	3.7191044951e-01	6.2151373638e-01
             9176	6.5758056164e-03	3.7191045608e-01	6.2151373831e-01
             9177	6.5757971225e-03	3.7191046264e-01	6.2151374023e-01
             9178	6.5757886279e-03	3.7191046921e-01	6.2151374216e-01
             9179	6.5757801483e-03	3.7191047577e-01	6.2151374408e-01
             9180	6.5757716650e-03	3.7191048233e-01	6.2151374600e-01
             9181	6.5757631785e-03	3.7191048889e-01	6.2151374793e-01
             9182	6.5757546900e-03	3.7191049545e-01	6.2151374986e-01
             9183	6.5757462171e-03	3.7191050201e-01	6.2151375177e-01
             9184	6.5757377417e-03	3.7191050856e-01	6.2151375370e-01
             9185	6.5757292815e-03	3.7191051511e-01	6.2151375561e-01
             9186	6.5757207976e-03	3.7191052167e-01	6.2151375753e-01
             9187	6.5757123230e-03	3.7191052822e-01	6.2151375945e-01
             9188	6.5757038477e-03	3.7191053478e-01	6.2151376138e-01
             9189	6.5756953724e-03	3.7191054133e-01	6.2151376330e-01
             9190	6.5756869004e-03	3.7191054788e-01	6.2151376522e-01
             9191	6.5756784244e-03	3.7191055443e-01	6.2151376715e-01
             9192	6.5756699634e-03	3.7191056097e-01	6.2151376906e-01
             9193	6.5756614967e-03	3.7191056752e-01	6.2151377098e-01
             9194	6.5756530459e-03	3.7191057406e-01	6.2151377289e-01
             9195	6.5756446012e-03	3.7191058060e-01	6.2151377480e-01
             9196	6.5756361532e-03	3.7191058713e-01	6.2151377671e-01
             9197	6.5756277034e-03	3.7191059367e-01	6.2151377862e-01
             9198	6.5756192455e-03	3.7191060021e-01	6.2151378054e-01
             9199	6.5756107994e-03	3.7191060675e-01	6.2151378245e-01
             9200	6.5756023456e-03	3.7191061329e-01	6.2151378437e-01
             9201	6.5755939041e-03	3.7191061982e-01	6.2151378628e-01
             9202	6.5755854465e-03	3.7191062635e-01	6.2151378820e-01
             9203	6.5755769975e-03	3.7191063289e-01	6.2151379011e-01
             9204	6.5755685460e-03	3.7191063942e-01	6.2151379203e-01
             9205	6.5755601051e-03	3.7191064595e-01	6.2151379394e-01
             9206	6.5755516624e-03	3.7191065248e-01	6.2151379586e-01
             9207	6.5755432238e-03	3.7191065901e-01	6.2151379777e-01
             9208	6.5755347747e-03	3.7191066554e-01	6.2151379969e-01
             9209	6.5755263414e-03	3.7191067206e-01	6.2151380160e-01
             9210	6.5755179077e-03	3.7191067859e-01	6.2151380351e-01
             9211	6.5755094691e-03	3.7191068511e-01	6.2151380542e-01
             9212	6.5755010391e-03	3.7191069163e-01	6.2151380733e-01
             9213	6.5754926010e-03	3.7191069816e-01	6.2151380924e-01
             9214	6.5754841750e-03	3.7191070467e-01	6.2151381115e-01
             9215	6.5754757534e-03	3.7191071119e-01	6.2151381306e-01
             9216	6.5754673196e-03	3.7191071771e-01	6.2151381497e-01
             9217	6.5754588939e-03	3.7191072423e-01	6.2151381688e-01
             9218	6.5754504659e-03	3.7191073074e-01	6.2151381879e-01
             9219	6.5754420511e-03	3.7191073725e-01	6.2151382069e-01
             9220	6.5754336353e-03	3.7191074377e-01	6.2151382260e-01
             9221	6.5754252164e-03	3.7191075028e-01	6.2151382451e-01
             9222	6.5754168032e-03	3.7191075679e-01	6.2151382641e-01
             9223	6.5754083790e-03	3.7191076330e-01	6.2151382832e-01
             9224	6.5753999646e-03	3.7191076980e-01	6.2151383023e-01
             9225	6.5753915563e-03	3.7191077631e-01	6.2151383213e-01
             9226	6.5753831389e-03	3.7191078282e-01	6.2151383404e-01
             9227	6.5753747303e-03	3.7191078932e-01	6.2151383595e-01
             9228	6.5753663199e-03	3.7191079582e-01	6.2151383786e-01
             9229	6.5753579114e-03	3.7191080233e-01	6.2151383976e-01
             9230	6.5753495047e-03	3.7191080883e-01	6.2151384167e-01
             9231	6.5753410891e-03	3.7191081533e-01	6.2151384358e-01
             9232	6.5753326857e-03	3.7191082183e-01	6.2151384548e-01
             9233	6.5753242870e-03	3.7191082833e-01	6.2151384739e-01
             9234	6.5753158822e-03	3.7191083483e-01	6.2151384929e-01
             9235	6.5753074922e-03	3.7191084132e-01	6.2151385119e-01
             9236	6.5752990877e-03	3.7191084781e-01	6.2151385310e-01
             9237	6.5752906880e-03	3.7191085431e-01	6.2151385500e-01
             9238	6.5752822851e-03	3.7191086080e-01	6.2151385691e-01
             9239	6.5752738863e-03	3.7191086730e-01	6.2151385882e-01
             9240	6.5752654952e-03	3.7191087379e-01	6.2151386072e-01
             9241	6.5752571173e-03	3.7191088027e-01	6.2151386261e-01
             9242	6.5752487185e-03	3.7191088676e-01	6.2151386452e-01
             9243	6.5752403342e-03	3.7191089324e-01	6.2151386642e-01
             9244	6.5752319465e-03	3.7191089973e-01	6.2151386832e-01
             9245	6.5752235532e-03	3.7191090622e-01	6.2151387023e-01
             9246	6.5752151698e-03	3.7191091270e-01	6.2151387213e-01
             9247	6.5752067801e-03	3.7191091918e-01	6.2151387404e-01
             9248	6.5751984015e-03	3.7191092566e-01	6.2151387593e-01
             9249	6.5751900133e-03	3.7191093215e-01	6.2151387784e-01
             9250	6.5751816460e-03	3.7191093862e-01	6.2151387973e-01
             9251	6.5751732663e-03	3.7191094510e-01	6.2151388163e-01
             9252	6.5751648882e-03	3.7191095158e-01	6.2151388354e-01
             9253	6.5751565133e-03	3.7191095805e-01	6.2151388544e-01
             9254	6.5751481532e-03	3.7191096452e-01	6.2151388733e-01
             9255	6.5751397769e-03	3.7191097100e-01	6.2151388923e-01
             9256	6.5751314120e-03	3.7191097746e-01	6.2151389112e-01
             9257	6.5751230380e-03	3.7191098394e-01	6.2151389302e-01
             9258	6.5751146676e-03	3.7191099041e-01	6.2151389492e-01
             9259	6.5751062925e-03	3.7191099688e-01	6.2151389683e-01
             9260	6.5750979353e-03	3.7191100334e-01	6.2151389872e-01
             9261	6.5750895648e-03	3.7191100981e-01	6.2151390062e-01
             9262	6.5750812068e-03	3.7191101628e-01	6.2151390252e-01
             9263	6.5750728464e-03	3.7191102274e-01	6.2151390441e-01
             9264	6.5750644942e-03	3.7191102920e-01	6.2151390631e-01
             9265	6.5750561261e-03	3.7191103567e-01	6.2151390821e-01
             9266	6.5750477719e-03	3.7191104213e-01	6.2151391010e-01
             9267	6.5750394278e-03	3.7191104858e-01	6.2151391199e-01
             9268	6.5750310693e-03	3.7191105504e-01	6.2151391389e-01
             9269	6.5750227187e-03	3.7191106150e-01	6.2151391578e-01
             9270	6.5750143652e-03	3.7191106795e-01	6.2151391768e-01
             9271	6.5750060185e-03	3.7191107441e-01	6.2151391957e-01
             9272	6.5749976776e-03	3.7191108086e-01	6.2151392146e-01
             9273	6.5749893353e-03	3.7191108731e-01	6.2151392335e-01
             9274	6.5749809921e-03	3.7191109376e-01	6.2151392525e-01
             9275	6.5749726432e-03	3.7191110021e-01	6.2151392714e-01
             9276	6.5749642989e-03	3.7191110666e-01	6.2151392904e-01
             9277	6.5749559714e-03	3.7191111311e-01	6.2151393092e-01
             9278	6.5749476351e-03	3.7191111955e-01	6.2151393281e-01
             9279	6.5749393033e-03	3.7191112600e-01	6.2151393470e-01
             9280	6.5749309587e-03	3.7191113244e-01	6.2151393660e-01
             9281	6.5749226214e-03	3.7191113889e-01	6.2151393849e-01
             9282	6.5749142984e-03	3.7191114533e-01	6.2151394038e-01
             9283	6.5749059677e-03	3.7191115177e-01	6.2151394227e-01
             9284	6.5748976461e-03	3.7191115820e-01	6.2151394415e-01
             9285	6.5748893169e-03	3.7191116464e-01	6.2151394604e-01
             9286	6.5748809816e-03	3.7191117108e-01	6.2151394794e-01
             9287	6.5748726585e-03	3.7191117752e-01	6.2151394982e-01
             9288	6.5748643295e-03	3.7191118396e-01	6.2151395172e-01
             9289	6.5748560037e-03	3.7191119039e-01	6.2151395361e-01
             9290	6.5748476697e-03	3.7191119683e-01	6.2151395550e-01
             9291	6.5748393592e-03	3.7191120326e-01	6.2151395738e-01
             9292	6.5748310442e-03	3.7191120969e-01	6.2151395927e-01
             9293	6.5748227208e-03	3.7191121612e-01	6.2151396116e-01
             9294	6.5748144223e-03	3.7191122254e-01	6.2151396304e-01
             9295	6.5748061096e-03	3.7191122897e-01	6.2151396492e-01
             9296	6.5747977917e-03	3.7191123540e-01	6.2151396681e-01
             9297	6.5747894687e-03	3.7191124182e-01	6.2151396871e-01
             9298	6.5747811602e-03	3.7191124825e-01	6.2151397059e-01
             9299	6.5747728578e-03	3.7191125467e-01	6.2151397247e-01
             9300	6.5747645504e-03	3.7191126109e-01	6.2151397436e-01
             9301	6.5747562451e-03	3.7191126751e-01	6.2151397624e-01
             9302	6.5747479481e-03	3.7191127393e-01	6.2151397812e-01
             9303	6.5747396470e-03	3.7191128034e-01	6.2151398001e-01
             9304	6.5747313515e-03	3.7191128676e-01	6.2151398189e-01
             9305	6.5747230577e-03	3.7191129317e-01	6.2151398377e-01
             9306	6.5747147687e-03	3.7191129958e-01	6.2151398565e-01
             9307	6.5747064771e-03	3.7191130600e-01	6.2151398753e-01
             9308	6.5746981750e-03	3.7191131241e-01	6.2151398941e-01
             9309	6.5746898854e-03	3.7191131882e-01	6.2151399129e-01
             9310	6.5746816051e-03	3.7191132523e-01	6.2151399317e-01
             9311	6.5746733200e-03	3.7191133163e-01	6.2151399505e-01
             9312	6.5746650375e-03	3.7191133804e-01	6.2151399692e-01
             9313	6.5746567550e-03	3.7191134444e-01	6.2151399880e-01
             9314	6.5746484777e-03	3.7191135085e-01	6.2151400068e-01
             9315	6.5746401837e-03	3.7191135725e-01	6.2151400256e-01
             9316	6.5746319002e-03	3.7191136366e-01	6.2151400444e-01
             9317	6.5746236196e-03	3.7191137006e-01	6.2151400632e-01
             9318	6.5746153323e-03	3.7191137646e-01	6.2151400821e-01
             9319	6.5746070603e-03	3.7191138286e-01	6.2151401008e-01
             9320	6.5745987879e-03	3.7191138926e-01	6.2151401196e-01
             9321	6.5745905117e-03	3.7191139565e-01	6.2151401383e-01
             9322	6.5745822478e-03	3.7191140205e-01	6.2151401571e-01
             9323	6.5745739777e-03	3.7191140844e-01	6.2151401758e-01
             9324	6.5745657038e-03	3.7191141483e-01	6.2151401946e-01
             9325	6.5745574274e-03	3.7191142123e-01	6.2151402134e-01
             9326	6.5745491613e-03	3.7191142762e-01	6.2151402322e-01
             9327	6.5745409039e-03	3.7191143401e-01	6.2151402509e-01
             9328	6.5745326360e-03	3.7191144040e-01	6.2151402697e-01
             9329	6.5745243756e-03	3.7191144679e-01	6.2151402884e-01
             9330	6.5745161270e-03	3.7191145317e-01	6.2151403071e-01
             9331	6.5745078597e-03	3.7191145956e-01	6.2151403258e-01
             9332	6.5744996167e-03	3.7191146593e-01	6.2151403445e-01
             9333	6.5744913575e-03	3.7191147232e-01	6.2151403632e-01
             9334	6.5744831110e-03	3.7191147870e-01	6.2151403819e-01
             9335	6.5744748602e-03	3.7191148508e-01	6.2151404006e-01
             9336	6.5744666141e-03	3.7191149145e-01	6.2151404193e-01
             9337	6.5744583781e-03	3.7191149783e-01	6.2151404379e-01
             9338	6.5744501212e-03	3.7191150421e-01	6.2151404567e-01
             9339	6.5744418845e-03	3.7191151058e-01	6.2151404754e-01
             9340	6.5744336548e-03	3.7191151695e-01	6.2151404940e-01
             9341	6.5744254035e-03	3.7191152332e-01	6.2151405127e-01
             9342	6.5744171569e-03	3.7191152970e-01	6.2151405314e-01
             9343	6.5744089219e-03	3.7191153607e-01	6.2151405501e-01
             9344	6.5744006777e-03	3.7191154244e-01	6.2151405688e-01
             9345	6.5743924475e-03	3.7191154881e-01	6.2151405875e-01
             9346	6.5743842179e-03	3.7191155517e-01	6.2151406061e-01
             9347	6.5743759844e-03	3.7191156154e-01	6.2151406248e-01
             9348	6.5743677551e-03	3.7191156790e-01	6.2151406434e-01
             9349	6.5743595207e-03	3.7191157427e-01	6.2151406621e-01
             9350	6.5743512871e-03	3.7191158063e-01	6.2151406808e-01
             9351	6.5743430591e-03	3.7191158699e-01	6.2151406995e-01
             9352	6.5743348272e-03	3.7191159336e-01	6.2151407182e-01
             9353	6.5743266069e-03	3.7191159972e-01	6.2151407368e-01
             9354	6.5743183769e-03	3.7191160608e-01	6.2151407555e-01
             9355	6.5743101670e-03	3.7191161243e-01	6.2151407740e-01
             9356	6.5743019560e-03	3.7191161878e-01	6.2151407926e-01
             9357	6.5742937195e-03	3.7191162514e-01	6.2151408114e-01
             9358	6.5742855109e-03	3.7191163149e-01	6.2151408300e-01
             9359	6.5742772879e-03	3.7191163785e-01	6.2151408486e-01
             9360	6.5742690815e-03	3.7191164420e-01	6.2151408672e-01
             9361	6.5742608627e-03	3.7191165055e-01	6.2151408859e-01
             9362	6.5742526493e-03	3.7191165690e-01	6.2151409045e-01
             9363	6.5742444384e-03	3.7191166325e-01	6.2151409231e-01
             9364	6.5742362226e-03	3.7191166960e-01	6.2151409418e-01
             9365	6.5742280090e-03	3.7191167595e-01	6.2151409605e-01
             9366	6.5742198097e-03	3.7191168229e-01	6.2151409790e-01
             9367	6.5742116041e-03	3.7191168863e-01	6.2151409976e-01
             9368	6.5742033933e-03	3.7191169498e-01	6.2151410163e-01
             9369	6.5741951877e-03	3.7191170132e-01	6.2151410349e-01
             9370	6.5741869821e-03	3.7191170766e-01	6.2151410535e-01
             9371	6.5741787808e-03	3.7191171400e-01	6.2151410722e-01
             9372	6.5741705940e-03	3.7191172034e-01	6.2151410907e-01
             9373	6.5741624057e-03	3.7191172667e-01	6.2151411092e-01
             9374	6.5741542108e-03	3.7191173301e-01	6.2151411278e-01
             9375	6.5741460140e-03	3.7191173934e-01	6.2151411464e-01
             9376	6.5741378222e-03	3.7191174568e-01	6.2151411650e-01
             9377	6.5741296229e-03	3.7191175201e-01	6.2151411836e-01
             9378	6.5741214353e-03	3.7191175834e-01	6.2151412022e-01
             9379	6.5741132516e-03	3.7191176467e-01	6.2151412208e-01
             9380	6.5741050607e-03	3.7191177100e-01	6.2151412393e-01
             9381	6.5740968739e-03	3.7191177733e-01	6.2151412579e-01
             9382	6.5740886920e-03	3.7191178366e-01	6.2151412765e-01
             9383	6.5740805062e-03	3.7191178999e-01	6.2151412951e-01
             9384	6.5740723185e-03	3.7191179631e-01	6.2151413137e-01
             9385	6.5740641449e-03	3.7191180264e-01	6.2151413322e-01
             9386	6.5740559747e-03	3.7191180896e-01	6.2151413507e-01
             9387	6.5740477874e-03	3.7191181528e-01	6.2151413693e-01
             9388	6.5740396148e-03	3.7191182160e-01	6.2151413878e-01
             9389	6.5740314413e-03	3.7191182792e-01	6.2151414064e-01
             9390	6.5740232739e-03	3.7191183424e-01	6.2151414249e-01
             9391	6.5740151084e-03	3.7191184055e-01	6.2151414434e-01
             9392	6.5740069423e-03	3.7191184687e-01	6.2151414619e-01
             9393	6.5739987667e-03	3.7191185318e-01	6.2151414805e-01
             9394	6.5739905953e-03	3.7191185950e-01	6.2151414990e-01
             9395	6.5739824149e-03	3.7191186582e-01	6.2151415177e-01
             9396	6.5739742493e-03	3.7191187213e-01	6.2151415362e-01
             9397	6.5739660962e-03	3.7191187844e-01	6.2151415547e-01
             9398	6.5739579450e-03	3.7191188474e-01	6.2151415731e-01
             9399	6.5739497896e-03	3.7191189105e-01	6.2151415916e-01
             9400	6.5739416404e-03	3.7191189735e-01	6.2151416101e-01
             9401	6.5739334917e-03	3.7191190366e-01	6.2151416285e-01
             9402	6.5739253341e-03	3.7191190996e-01	6.2151416470e-01
             9403	6.5739171756e-03	3.7191191627e-01	6.2151416656e-01
             9404	6.5739090262e-03	3.7191192257e-01	6.2151416840e-01
             9405	6.5739008826e-03	3.7191192887e-01	6.2151417025e-01
             9406	6.5738927393e-03	3.7191193517e-01	6.2151417209e-01
             9407	6.5738845884e-03	3.7191194147e-01	6.2151417394e-01
             9408	6.5738764408e-03	3.7191194777e-01	6.2151417579e-01
             9409	6.5738683001e-03	3.7191195406e-01	6.2151417764e-01
             9410	6.5738601653e-03	3.7191196035e-01	6.2151417948e-01
             9411	6.5738520363e-03	3.7191196664e-01	6.2151418132e-01
             9412	6.5738438866e-03	3.7191197294e-01	6.2151418317e-01
             9413	6.5738357363e-03	3.7191197924e-01	6.2151418503e-01
             9414	6.5738275970e-03	3.7191198553e-01	6.2151418687e-01
             9415	6.5738194564e-03	3.7191199182e-01	6.2151418872e-01
             9416	6.5738113216e-03	3.7191199811e-01	6.2151419057e-01
             9417	6.5738031901e-03	3.7191200440e-01	6.2151419241e-01
             9418	6.5737950696e-03	3.7191201068e-01	6.2151419425e-01
             9419	6.5737869349e-03	3.7191201697e-01	6.2151419610e-01
             9420	6.5737788093e-03	3.7191202325e-01	6.2151419794e-01
             9421	6.5737706857e-03	3.7191202953e-01	6.2151419978e-01
             9422	6.5737625699e-03	3.7191203581e-01	6.2151420162e-01
             9423	6.5737544463e-03	3.7191204209e-01	6.2151420346e-01
             9424	6.5737463102e-03	3.7191204838e-01	6.2151420531e-01
             9425	6.5737381898e-03	3.7191205465e-01	6.2151420716e-01
             9426	6.5737300719e-03	3.7191206093e-01	6.2151420900e-01
             9427	6.5737219619e-03	3.7191206720e-01	6.2151421083e-01
             9428	6.5737138462e-03	3.7191207348e-01	6.2151421267e-01
             9429	6.5737057352e-03	3.7191207975e-01	6.2151421451e-01
             9430	6.5736976211e-03	3.7191208603e-01	6.2151421635e-01
             9431	6.5736895152e-03	3.7191209230e-01	6.2151421819e-01
             9432	6.5736814132e-03	3.7191209856e-01	6.2151422002e-01
             9433	6.5736732983e-03	3.7191210483e-01	6.2151422187e-01
             9434	6.5736651729e-03	3.7191211111e-01	6.2151422372e-01
             9435	6.5736570633e-03	3.7191211738e-01	6.2151422556e-01
             9436	6.5736489544e-03	3.7191212365e-01	6.2151422740e-01
             9437	6.5736408593e-03	3.7191212991e-01	6.2151422923e-01
             9438	6.5736327531e-03	3.7191213617e-01	6.2151423107e-01
             9439	6.5736246492e-03	3.7191214244e-01	6.2151423291e-01
             9440	6.5736165450e-03	3.7191214870e-01	6.2151423475e-01
             9441	6.5736084407e-03	3.7191215497e-01	6.2151423659e-01
             9442	6.5736003518e-03	3.7191216122e-01	6.2151423843e-01
             9443	6.5735922582e-03	3.7191216748e-01	6.2151424026e-01
             9444	6.5735841520e-03	3.7191217374e-01	6.2151424210e-01
             9445	6.5735760627e-03	3.7191218000e-01	6.2151424394e-01
             9446	6.5735679750e-03	3.7191218625e-01	6.2151424577e-01
             9447	6.5735598857e-03	3.7191219251e-01	6.2151424761e-01
             9448	6.5735517900e-03	3.7191219876e-01	6.2151424945e-01
             9449	6.5735436940e-03	3.7191220502e-01	6.2151425129e-01
             9450	6.5735356081e-03	3.7191221127e-01	6.2151425312e-01
             9451	6.5735275320e-03	3.7191221752e-01	6.2151425495e-01
             9452	6.5735194482e-03	3.7191222377e-01	6.2151425678e-01
             9453	6.5735113720e-03	3.7191223001e-01	6.2151425861e-01
             9454	6.5735033011e-03	3.7191223626e-01	6.2151426044e-01
             9455	6.5734952316e-03	3.7191224250e-01	6.2151426227e-01
             9456	6.5734871608e-03	3.7191224874e-01	6.2151426410e-01
             9457	6.5734790780e-03	3.7191225499e-01	6.2151426593e-01
             9458	6.5734710100e-03	3.7191226123e-01	6.2151426776e-01
             9459	6.5734629322e-03	3.7191226747e-01	6.2151426960e-01
             9460	6.5734548587e-03	3.7191227371e-01	6.2151427143e-01
             9461	6.5734467980e-03	3.7191227995e-01	6.2151427325e-01
             9462	6.5734387286e-03	3.7191228619e-01	6.2151427509e-01
             9463	6.5734306580e-03	3.7191229242e-01	6.2151427692e-01
             9464	6.5734225846e-03	3.7191229866e-01	6.2151427875e-01
             9465	6.5734145167e-03	3.7191230490e-01	6.2151428058e-01
             9466	6.5734064618e-03	3.7191231113e-01	6.2151428241e-01
             9467	6.5733984112e-03	3.7191231736e-01	6.2151428423e-01
             9468	6.5733903401e-03	3.7191232359e-01	6.2151428607e-01
             9469	6.5733822864e-03	3.7191232982e-01	6.2151428789e-01
             9470	6.5733742296e-03	3.7191233605e-01	6.2151428972e-01
             9471	6.5733661716e-03	3.7191234228e-01	6.2151429155e-01
             9472	6.5733581197e-03	3.7191234851e-01	6.2151429337e-01
             9473	6.5733500578e-03	3.7191235474e-01	6.2151429521e-01
             9474	6.5733419982e-03	3.7191236096e-01	6.2151429704e-01
             9475	6.5733339554e-03	3.7191236719e-01	6.2151429886e-01
             9476	6.5733259082e-03	3.7191237341e-01	6.2151430068e-01
             9477	6.5733178598e-03	3.7191237963e-01	6.2151430251e-01
             9478	6.5733098135e-03	3.7191238585e-01	6.2151430434e-01
             9479	6.5733017714e-03	3.7191239207e-01	6.2151430616e-01
             9480	6.5732937178e-03	3.7191239829e-01	6.2151430799e-01
             9481	6.5732856836e-03	3.7191240451e-01	6.2151430981e-01
             9482	6.5732776407e-03	3.7191241072e-01	6.2151431164e-01
             9483	6.5732696068e-03	3.7191241694e-01	6.2151431346e-01
             9484	6.5732615652e-03	3.7191242315e-01	6.2151431528e-01
             9485	6.5732535263e-03	3.7191242937e-01	6.2151431711e-01
             9486	6.5732454774e-03	3.7191243558e-01	6.2151431894e-01
             9487	6.5732374461e-03	3.7191244179e-01	6.2151432076e-01
             9488	6.5732294217e-03	3.7191244800e-01	6.2151432258e-01
             9489	6.5732214024e-03	3.7191245420e-01	6.2151432439e-01
             9490	6.5732133767e-03	3.7191246041e-01	6.2151432621e-01
             9491	6.5732053489e-03	3.7191246662e-01	6.2151432803e-01
             9492	6.5731973255e-03	3.7191247282e-01	6.2151432985e-01
             9493	6.5731892975e-03	3.7191247903e-01	6.2151433168e-01
             9494	6.5731812733e-03	3.7191248523e-01	6.2151433350e-01
             9495	6.5731732448e-03	3.7191249143e-01	6.2151433532e-01
             9496	6.5731652246e-03	3.7191249763e-01	6.2151433714e-01
             9497	6.5731572072e-03	3.7191250383e-01	6.2151433896e-01
             9498	6.5731491930e-03	3.7191251003e-01	6.2151434078e-01
             9499	6.5731411776e-03	3.7191251623e-01	6.2151434259e-01
             9500	6.5731331740e-03	3.7191252242e-01	6.2151434440e-01
             9501	6.5731251572e-03	3.7191252862e-01	6.2151434622e-01
             9502	6.5731171490e-03	3.7191253481e-01	6.2151434804e-01
             9503	6.5731091368e-03	3.7191254101e-01	6.2151434986e-01
             9504	6.5731011417e-03	3.7191254719e-01	6.2151435167e-01
             9505	6.5730931272e-03	3.7191255339e-01	6.2151435349e-01
             9506	6.5730851189e-03	3.7191255958e-01	6.2151435530e-01
             9507	6.5730771099e-03	3.7191256577e-01	6.2151435712e-01
             9508	6.5730691037e-03	3.7191257196e-01	6.2151435894e-01
             9509	6.5730611077e-03	3.7191257814e-01	6.2151436075e-01
             9510	6.5730531128e-03	3.7191258432e-01	6.2151436256e-01
             9511	6.5730451169e-03	3.7191259051e-01	6.2151436438e-01
             9512	6.5730371103e-03	3.7191259669e-01	6.2151436620e-01
             9513	6.5730291231e-03	3.7191260287e-01	6.2151436800e-01
             9514	6.5730211260e-03	3.7191260905e-01	6.2151436982e-01
             9515	6.5730131303e-03	3.7191261524e-01	6.2151437163e-01
             9516	6.5730051438e-03	3.7191262141e-01	6.2151437344e-01
             9517	6.5729971458e-03	3.7191262759e-01	6.2151437526e-01
             9518	6.5729891625e-03	3.7191263377e-01	6.2151437707e-01
             9519	6.5729811627e-03	3.7191263995e-01	6.2151437889e-01
             9520	6.5729731732e-03	3.7191264612e-01	6.2151438070e-01
             9521	6.5729651939e-03	3.7191265230e-01	6.2151438251e-01
             9522	6.5729572146e-03	3.7191265847e-01	6.2151438432e-01
             9523	6.5729492276e-03	3.7191266464e-01	6.2151438613e-01
             9524	6.5729412432e-03	3.7191267081e-01	6.2151438795e-01
             9525	6.5729332633e-03	3.7191267698e-01	6.2151438976e-01
             9526	6.5729252872e-03	3.7191268315e-01	6.2151439156e-01
             9527	6.5729173145e-03	3.7191268931e-01	6.2151439337e-01
             9528	6.5729093211e-03	3.7191269549e-01	6.2151439519e-01
             9529	6.5729013583e-03	3.7191270165e-01	6.2151439699e-01
             9530	6.5728933789e-03	3.7191270781e-01	6.2151439881e-01
             9531	6.5728854106e-03	3.7191271398e-01	6.2151440061e-01
             9532	6.5728774486e-03	3.7191272014e-01	6.2151440242e-01
             9533	6.5728694786e-03	3.7191272630e-01	6.2151440422e-01
             9534	6.5728615194e-03	3.7191273245e-01	6.2151440603e-01
             9535	6.5728535572e-03	3.7191273861e-01	6.2151440783e-01
             9536	6.5728455883e-03	3.7191274477e-01	6.2151440964e-01
             9537	6.5728376153e-03	3.7191275093e-01	6.2151441145e-01
             9538	6.5728296572e-03	3.7191275708e-01	6.2151441326e-01
             9539	6.5728216883e-03	3.7191276324e-01	6.2151441507e-01
             9540	6.5728137370e-03	3.7191276939e-01	6.2151441687e-01
             9541	6.5728057741e-03	3.7191277555e-01	6.2151441868e-01
             9542	6.5727978302e-03	3.7191278169e-01	6.2151442048e-01
             9543	6.5727898730e-03	3.7191278784e-01	6.2151442228e-01
             9544	6.5727819156e-03	3.7191279399e-01	6.2151442409e-01
             9545	6.5727739614e-03	3.7191280014e-01	6.2151442590e-01
             9546	6.5727660064e-03	3.7191280629e-01	6.2151442770e-01
             9547	6.5727580621e-03	3.7191281244e-01	6.2151442950e-01
             9548	6.5727501110e-03	3.7191281858e-01	6.2151443131e-01
             9549	6.5727421632e-03	3.7191282473e-01	6.2151443311e-01
