#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	volIntegrate(rhoeps)	volIntegrate(rho)
             6395	1.0124211404e-01	1.0124232360e-01
             6396	1.0124211291e-01	1.0124232247e-01
             6397	1.0124211171e-01	1.0124232127e-01
             6398	1.0124211062e-01	1.0124232019e-01
             6399	1.0124210956e-01	1.0124231912e-01
             6400	1.0124210849e-01	1.0124231806e-01
             6401	1.0124210744e-01	1.0124231701e-01
             6402	1.0124210629e-01	1.0124231586e-01
             6403	1.0124210522e-01	1.0124231479e-01
             6404	1.0124210406e-01	1.0124231363e-01
             6405	1.0124210296e-01	1.0124231253e-01
             6406	1.0124210174e-01	1.0124231131e-01
             6407	1.0124210072e-01	1.0124231030e-01
             6408	1.0124209957e-01	1.0124230915e-01
             6409	1.0124209861e-01	1.0124230819e-01
             6410	1.0124209771e-01	1.0124230729e-01
             6411	1.0124209669e-01	1.0124230627e-01
             6412	1.0124209559e-01	1.0124230517e-01
             6413	1.0124209452e-01	1.0124230411e-01
             6414	1.0124209348e-01	1.0124230306e-01
             6415	1.0124209235e-01	1.0124230193e-01
             6416	1.0124209135e-01	1.0124230094e-01
             6417	1.0124209039e-01	1.0124229997e-01
             6418	1.0124208924e-01	1.0124229883e-01
             6419	1.0124208817e-01	1.0124229776e-01
             6420	1.0124208716e-01	1.0124229675e-01
             6421	1.0124208615e-01	1.0124229575e-01
             6422	1.0124208504e-01	1.0124229464e-01
             6423	1.0124208403e-01	1.0124229363e-01
             6424	1.0124208309e-01	1.0124229269e-01
             6425	1.0124208204e-01	1.0124229164e-01
             6426	1.0124208098e-01	1.0124229058e-01
             6427	1.0124208010e-01	1.0124228970e-01
             6428	1.0124207911e-01	1.0124228871e-01
             6429	1.0124207809e-01	1.0124228769e-01
             6430	1.0124207699e-01	1.0124228659e-01
             6431	1.0124207608e-01	1.0124228569e-01
             6432	1.0124207509e-01	1.0124228470e-01
             6433	1.0124207422e-01	1.0124228383e-01
             6434	1.0124207311e-01	1.0124228273e-01
             6435	1.0124207208e-01	1.0124228169e-01
             6436	1.0124207109e-01	1.0124228070e-01
             6437	1.0124207013e-01	1.0124227975e-01
             6438	1.0124206907e-01	1.0124227869e-01
             6439	1.0124206819e-01	1.0124227781e-01
             6440	1.0124206717e-01	1.0124227679e-01
             6441	1.0124206611e-01	1.0124227573e-01
             6442	1.0124206521e-01	1.0124227484e-01
             6443	1.0124206407e-01	1.0124227370e-01
             6444	1.0124206298e-01	1.0124227260e-01
             6445	1.0124206199e-01	1.0124227162e-01
             6446	1.0124206095e-01	1.0124227058e-01
             6447	1.0124206004e-01	1.0124226967e-01
             6448	1.0124205898e-01	1.0124226861e-01
             6449	1.0124205800e-01	1.0124226763e-01
             6450	1.0124205699e-01	1.0124226662e-01
             6451	1.0124205603e-01	1.0124226566e-01
             6452	1.0124205499e-01	1.0124226462e-01
             6453	1.0124205403e-01	1.0124226367e-01
             6454	1.0124205292e-01	1.0124226256e-01
             6455	1.0124205190e-01	1.0124226154e-01
             6456	1.0124205087e-01	1.0124226052e-01
             6457	1.0124204972e-01	1.0124225936e-01
             6458	1.0124204868e-01	1.0124225833e-01
             6459	1.0124204765e-01	1.0124225730e-01
             6460	1.0124204652e-01	1.0124225617e-01
             6461	1.0124204539e-01	1.0124225503e-01
             6462	1.0124204431e-01	1.0124225396e-01
             6463	1.0124204322e-01	1.0124225287e-01
             6464	1.0124204231e-01	1.0124225197e-01
             6465	1.0124204133e-01	1.0124225098e-01
             6466	1.0124204028e-01	1.0124224994e-01
             6467	1.0124203924e-01	1.0124224890e-01
             6468	1.0124203807e-01	1.0124224773e-01
             6469	1.0124203699e-01	1.0124224665e-01
             6470	1.0124203592e-01	1.0124224558e-01
             6471	1.0124203488e-01	1.0124224455e-01
             6472	1.0124203391e-01	1.0124224357e-01
             6473	1.0124203283e-01	1.0124224249e-01
             6474	1.0124203160e-01	1.0124224127e-01
             6475	1.0124203043e-01	1.0124224010e-01
             6476	1.0124202936e-01	1.0124223903e-01
             6477	1.0124202821e-01	1.0124223788e-01
             6478	1.0124202712e-01	1.0124223679e-01
             6479	1.0124202597e-01	1.0124223564e-01
             6480	1.0124202481e-01	1.0124223448e-01
             6481	1.0124202385e-01	1.0124223352e-01
             6482	1.0124202277e-01	1.0124223245e-01
             6483	1.0124202168e-01	1.0124223136e-01
             6484	1.0124202058e-01	1.0124223026e-01
             6485	1.0124201945e-01	1.0124222913e-01
             6486	1.0124201826e-01	1.0124222794e-01
             6487	1.0124201714e-01	1.0124222683e-01
             6488	1.0124201610e-01	1.0124222578e-01
             6489	1.0124201495e-01	1.0124222463e-01
             6490	1.0124201392e-01	1.0124222360e-01
             6491	1.0124201285e-01	1.0124222254e-01
             6492	1.0124201184e-01	1.0124222153e-01
             6493	1.0124201077e-01	1.0124222046e-01
             6494	1.0124200950e-01	1.0124221920e-01
             6495	1.0124200851e-01	1.0124221820e-01
             6496	1.0124200733e-01	1.0124221702e-01
             6497	1.0124200621e-01	1.0124221591e-01
             6498	1.0124200508e-01	1.0124221478e-01
             6499	1.0124200410e-01	1.0124221380e-01
             6500	1.0124200303e-01	1.0124221273e-01
             6501	1.0124200195e-01	1.0124221165e-01
             6502	1.0124200099e-01	1.0124221070e-01
             6503	1.0124199994e-01	1.0124220965e-01
             6504	1.0124199884e-01	1.0124220854e-01
             6505	1.0124199770e-01	1.0124220741e-01
             6506	1.0124199653e-01	1.0124220624e-01
             6507	1.0124199544e-01	1.0124220515e-01
             6508	1.0124199420e-01	1.0124220391e-01
             6509	1.0124199307e-01	1.0124220278e-01
             6510	1.0124199195e-01	1.0124220167e-01
             6511	1.0124199092e-01	1.0124220063e-01
             6512	1.0124198986e-01	1.0124219958e-01
             6513	1.0124198883e-01	1.0124219854e-01
             6514	1.0124198770e-01	1.0124219742e-01
             6515	1.0124198673e-01	1.0124219645e-01
             6516	1.0124198572e-01	1.0124219544e-01
             6517	1.0124198469e-01	1.0124219441e-01
             6518	1.0124198364e-01	1.0124219336e-01
             6519	1.0124198256e-01	1.0124219229e-01
             6520	1.0124198148e-01	1.0124219120e-01
             6521	1.0124198048e-01	1.0124219020e-01
             6522	1.0124197938e-01	1.0124218911e-01
             6523	1.0124197827e-01	1.0124218800e-01
             6524	1.0124197719e-01	1.0124218692e-01
             6525	1.0124197598e-01	1.0124218572e-01
             6526	1.0124197491e-01	1.0124218464e-01
             6527	1.0124197391e-01	1.0124218364e-01
             6528	1.0124197290e-01	1.0124218264e-01
             6529	1.0124197191e-01	1.0124218165e-01
             6530	1.0124197093e-01	1.0124218067e-01
             6531	1.0124196993e-01	1.0124217967e-01
             6532	1.0124196900e-01	1.0124217875e-01
             6533	1.0124196795e-01	1.0124217770e-01
             6534	1.0124196695e-01	1.0124217669e-01
             6535	1.0124196594e-01	1.0124217569e-01
             6536	1.0124196495e-01	1.0124217469e-01
             6537	1.0124196385e-01	1.0124217360e-01
             6538	1.0124196274e-01	1.0124217249e-01
             6539	1.0124196170e-01	1.0124217145e-01
             6540	1.0124196058e-01	1.0124217033e-01
             6541	1.0124195945e-01	1.0124216920e-01
             6542	1.0124195841e-01	1.0124216817e-01
             6543	1.0124195740e-01	1.0124216716e-01
             6544	1.0124195637e-01	1.0124216613e-01
             6545	1.0124195543e-01	1.0124216520e-01
             6546	1.0124195439e-01	1.0124216415e-01
             6547	1.0124195324e-01	1.0124216300e-01
             6548	1.0124195212e-01	1.0124216188e-01
             6549	1.0124195108e-01	1.0124216084e-01
             6550	1.0124195000e-01	1.0124215977e-01
             6551	1.0124194904e-01	1.0124215881e-01
             6552	1.0124194812e-01	1.0124215789e-01
             6553	1.0124194699e-01	1.0124215676e-01
             6554	1.0124194577e-01	1.0124215555e-01
             6555	1.0124194463e-01	1.0124215440e-01
             6556	1.0124194364e-01	1.0124215342e-01
             6557	1.0124194259e-01	1.0124215236e-01
             6558	1.0124194148e-01	1.0124215126e-01
             6559	1.0124194048e-01	1.0124215026e-01
             6560	1.0124193946e-01	1.0124214924e-01
             6561	1.0124193849e-01	1.0124214827e-01
             6562	1.0124193747e-01	1.0124214725e-01
             6563	1.0124193638e-01	1.0124214616e-01
             6564	1.0124193538e-01	1.0124214517e-01
             6565	1.0124193427e-01	1.0124214406e-01
             6566	1.0124193318e-01	1.0124214297e-01
             6567	1.0124193227e-01	1.0124214206e-01
             6568	1.0124193146e-01	1.0124214125e-01
             6569	1.0124193050e-01	1.0124214029e-01
             6570	1.0124192942e-01	1.0124213921e-01
             6571	1.0124192842e-01	1.0124213822e-01
             6572	1.0124192747e-01	1.0124213727e-01
             6573	1.0124192651e-01	1.0124213631e-01
             6574	1.0124192556e-01	1.0124213536e-01
             6575	1.0124192449e-01	1.0124213429e-01
             6576	1.0124192353e-01	1.0124213333e-01
             6577	1.0124192240e-01	1.0124213220e-01
             6578	1.0124192139e-01	1.0124213119e-01
             6579	1.0124192029e-01	1.0124213010e-01
             6580	1.0124191920e-01	1.0124212901e-01
             6581	1.0124191826e-01	1.0124212807e-01
             6582	1.0124191706e-01	1.0124212687e-01
             6583	1.0124191610e-01	1.0124212592e-01
             6584	1.0124191519e-01	1.0124212500e-01
             6585	1.0124191420e-01	1.0124212401e-01
             6586	1.0124191311e-01	1.0124212292e-01
             6587	1.0124191210e-01	1.0124212191e-01
             6588	1.0124191120e-01	1.0124212102e-01
             6589	1.0124191031e-01	1.0124212013e-01
             6590	1.0124190925e-01	1.0124211907e-01
             6591	1.0124190836e-01	1.0124211818e-01
             6592	1.0124190731e-01	1.0124211714e-01
             6593	1.0124190633e-01	1.0124211616e-01
             6594	1.0124190542e-01	1.0124211524e-01
             6595	1.0124190444e-01	1.0124211426e-01
             6596	1.0124190337e-01	1.0124211320e-01
             6597	1.0124190241e-01	1.0124211224e-01
             6598	1.0124190160e-01	1.0124211143e-01
             6599	1.0124190054e-01	1.0124211037e-01
             6600	1.0124189936e-01	1.0124210920e-01
             6601	1.0124189824e-01	1.0124210807e-01
             6602	1.0124189716e-01	1.0124210699e-01
             6603	1.0124189612e-01	1.0124210595e-01
             6604	1.0124189488e-01	1.0124210472e-01
             6605	1.0124189390e-01	1.0124210374e-01
             6606	1.0124189285e-01	1.0124210269e-01
             6607	1.0124189174e-01	1.0124210158e-01
             6608	1.0124189077e-01	1.0124210061e-01
             6609	1.0124188972e-01	1.0124209956e-01
             6610	1.0124188873e-01	1.0124209858e-01
             6611	1.0124188774e-01	1.0124209759e-01
             6612	1.0124188683e-01	1.0124209668e-01
             6613	1.0124188586e-01	1.0124209571e-01
             6614	1.0124188498e-01	1.0124209483e-01
             6615	1.0124188399e-01	1.0124209384e-01
             6616	1.0124188307e-01	1.0124209292e-01
             6617	1.0124188212e-01	1.0124209198e-01
             6618	1.0124188123e-01	1.0124209108e-01
             6619	1.0124188019e-01	1.0124209005e-01
             6620	1.0124187919e-01	1.0124208905e-01
             6621	1.0124187813e-01	1.0124208799e-01
             6622	1.0124187718e-01	1.0124208704e-01
             6623	1.0124187619e-01	1.0124208605e-01
             6624	1.0124187524e-01	1.0124208510e-01
             6625	1.0124187413e-01	1.0124208399e-01
             6626	1.0124187309e-01	1.0124208296e-01
             6627	1.0124187197e-01	1.0124208184e-01
             6628	1.0124187088e-01	1.0124208075e-01
             6629	1.0124186992e-01	1.0124207979e-01
             6630	1.0124186889e-01	1.0124207876e-01
             6631	1.0124186773e-01	1.0124207761e-01
             6632	1.0124186667e-01	1.0124207654e-01
             6633	1.0124186565e-01	1.0124207553e-01
             6634	1.0124186464e-01	1.0124207451e-01
             6635	1.0124186338e-01	1.0124207326e-01
             6636	1.0124186237e-01	1.0124207225e-01
             6637	1.0124186142e-01	1.0124207131e-01
             6638	1.0124186048e-01	1.0124207036e-01
             6639	1.0124185935e-01	1.0124206923e-01
             6640	1.0124185835e-01	1.0124206824e-01
             6641	1.0124185733e-01	1.0124206721e-01
             6642	1.0124185623e-01	1.0124206612e-01
             6643	1.0124185525e-01	1.0124206514e-01
             6644	1.0124185428e-01	1.0124206417e-01
             6645	1.0124185338e-01	1.0124206328e-01
             6646	1.0124185246e-01	1.0124206236e-01
             6647	1.0124185149e-01	1.0124206138e-01
             6648	1.0124185040e-01	1.0124206029e-01
             6649	1.0124184941e-01	1.0124205931e-01
             6650	1.0124184836e-01	1.0124205826e-01
             6651	1.0124184725e-01	1.0124205715e-01
             6652	1.0124184610e-01	1.0124205600e-01
             6653	1.0124184504e-01	1.0124205494e-01
             6654	1.0124184399e-01	1.0124205389e-01
             6655	1.0124184291e-01	1.0124205281e-01
             6656	1.0124184191e-01	1.0124205182e-01
             6657	1.0124184092e-01	1.0124205082e-01
             6658	1.0124184002e-01	1.0124204993e-01
             6659	1.0124183900e-01	1.0124204891e-01
             6660	1.0124183808e-01	1.0124204799e-01
             6661	1.0124183692e-01	1.0124204683e-01
             6662	1.0124183580e-01	1.0124204572e-01
             6663	1.0124183478e-01	1.0124204470e-01
             6664	1.0124183379e-01	1.0124204370e-01
             6665	1.0124183284e-01	1.0124204276e-01
             6666	1.0124183189e-01	1.0124204181e-01
             6667	1.0124183100e-01	1.0124204092e-01
             6668	1.0124182985e-01	1.0124203977e-01
             6669	1.0124182890e-01	1.0124203882e-01
             6670	1.0124182784e-01	1.0124203776e-01
             6671	1.0124182682e-01	1.0124203675e-01
             6672	1.0124182577e-01	1.0124203569e-01
             6673	1.0124182486e-01	1.0124203479e-01
             6674	1.0124182380e-01	1.0124203373e-01
             6675	1.0124182280e-01	1.0124203273e-01
             6676	1.0124182164e-01	1.0124203157e-01
             6677	1.0124182058e-01	1.0124203051e-01
             6678	1.0124181962e-01	1.0124202956e-01
             6679	1.0124181858e-01	1.0124202852e-01
             6680	1.0124181756e-01	1.0124202750e-01
             6681	1.0124181671e-01	1.0124202665e-01
             6682	1.0124181573e-01	1.0124202567e-01
             6683	1.0124181475e-01	1.0124202469e-01
             6684	1.0124181386e-01	1.0124202381e-01
             6685	1.0124181292e-01	1.0124202286e-01
             6686	1.0124181188e-01	1.0124202183e-01
             6687	1.0124181086e-01	1.0124202081e-01
             6688	1.0124180983e-01	1.0124201978e-01
             6689	1.0124180888e-01	1.0124201883e-01
             6690	1.0124180773e-01	1.0124201769e-01
             6691	1.0124180669e-01	1.0124201664e-01
             6692	1.0124180559e-01	1.0124201554e-01
             6693	1.0124180465e-01	1.0124201461e-01
             6694	1.0124180365e-01	1.0124201361e-01
             6695	1.0124180268e-01	1.0124201264e-01
             6696	1.0124180183e-01	1.0124201179e-01
             6697	1.0124180088e-01	1.0124201084e-01
             6698	1.0124179998e-01	1.0124200994e-01
             6699	1.0124179895e-01	1.0124200892e-01
             6700	1.0124179784e-01	1.0124200780e-01
             6701	1.0124179681e-01	1.0124200678e-01
             6702	1.0124179600e-01	1.0124200597e-01
             6703	1.0124179497e-01	1.0124200494e-01
             6704	1.0124179384e-01	1.0124200381e-01
             6705	1.0124179288e-01	1.0124200286e-01
             6706	1.0124179169e-01	1.0124200167e-01
             6707	1.0124179068e-01	1.0124200065e-01
             6708	1.0124178965e-01	1.0124199963e-01
             6709	1.0124178867e-01	1.0124199865e-01
             6710	1.0124178762e-01	1.0124199760e-01
             6711	1.0124178654e-01	1.0124199652e-01
             6712	1.0124178554e-01	1.0124199552e-01
             6713	1.0124178446e-01	1.0124199445e-01
             6714	1.0124178345e-01	1.0124199344e-01
             6715	1.0124178250e-01	1.0124199249e-01
             6716	1.0124178147e-01	1.0124199146e-01
             6717	1.0124178050e-01	1.0124199049e-01
             6718	1.0124177965e-01	1.0124198963e-01
             6719	1.0124177872e-01	1.0124198871e-01
             6720	1.0124177773e-01	1.0124198772e-01
             6721	1.0124177670e-01	1.0124198669e-01
             6722	1.0124177565e-01	1.0124198564e-01
             6723	1.0124177455e-01	1.0124198454e-01
             6724	1.0124177345e-01	1.0124198345e-01
             6725	1.0124177247e-01	1.0124198247e-01
             6726	1.0124177133e-01	1.0124198133e-01
             6727	1.0124177040e-01	1.0124198040e-01
             6728	1.0124176931e-01	1.0124197931e-01
             6729	1.0124176841e-01	1.0124197842e-01
             6730	1.0124176729e-01	1.0124197730e-01
             6731	1.0124176623e-01	1.0124197623e-01
             6732	1.0124176503e-01	1.0124197503e-01
             6733	1.0124176405e-01	1.0124197406e-01
             6734	1.0124176297e-01	1.0124197298e-01
             6735	1.0124176192e-01	1.0124197193e-01
             6736	1.0124176088e-01	1.0124197089e-01
             6737	1.0124175987e-01	1.0124196988e-01
             6738	1.0124175882e-01	1.0124196883e-01
             6739	1.0124175783e-01	1.0124196785e-01
             6740	1.0124175679e-01	1.0124196681e-01
             6741	1.0124175584e-01	1.0124196586e-01
             6742	1.0124175474e-01	1.0124196476e-01
             6743	1.0124175374e-01	1.0124196376e-01
             6744	1.0124175275e-01	1.0124196277e-01
             6745	1.0124175159e-01	1.0124196161e-01
             6746	1.0124175069e-01	1.0124196071e-01
             6747	1.0124174966e-01	1.0124195969e-01
             6748	1.0124174861e-01	1.0124195864e-01
             6749	1.0124174764e-01	1.0124195767e-01
             6750	1.0124174670e-01	1.0124195673e-01
             6751	1.0124174573e-01	1.0124195576e-01
             6752	1.0124174476e-01	1.0124195479e-01
             6753	1.0124174380e-01	1.0124195384e-01
             6754	1.0124174263e-01	1.0124195267e-01
             6755	1.0124174158e-01	1.0124195161e-01
             6756	1.0124174067e-01	1.0124195071e-01
             6757	1.0124173967e-01	1.0124194971e-01
             6758	1.0124173854e-01	1.0124194858e-01
             6759	1.0124173752e-01	1.0124194756e-01
             6760	1.0124173652e-01	1.0124194656e-01
             6761	1.0124173538e-01	1.0124194542e-01
             6762	1.0124173440e-01	1.0124194445e-01
             6763	1.0124173341e-01	1.0124194345e-01
             6764	1.0124173235e-01	1.0124194240e-01
             6765	1.0124173139e-01	1.0124194144e-01
             6766	1.0124173048e-01	1.0124194053e-01
             6767	1.0124172938e-01	1.0124193943e-01
             6768	1.0124172836e-01	1.0124193842e-01
             6769	1.0124172732e-01	1.0124193738e-01
             6770	1.0124172632e-01	1.0124193637e-01
             6771	1.0124172535e-01	1.0124193541e-01
             6772	1.0124172442e-01	1.0124193448e-01
             6773	1.0124172342e-01	1.0124193348e-01
             6774	1.0124172243e-01	1.0124193249e-01
             6775	1.0124172144e-01	1.0124193150e-01
             6776	1.0124172048e-01	1.0124193054e-01
             6777	1.0124171949e-01	1.0124192955e-01
             6778	1.0124171843e-01	1.0124192850e-01
             6779	1.0124171754e-01	1.0124192760e-01
             6780	1.0124171661e-01	1.0124192668e-01
             6781	1.0124171553e-01	1.0124192560e-01
             6782	1.0124171459e-01	1.0124192466e-01
             6783	1.0124171363e-01	1.0124192371e-01
             6784	1.0124171266e-01	1.0124192273e-01
             6785	1.0124171154e-01	1.0124192161e-01
             6786	1.0124171054e-01	1.0124192061e-01
             6787	1.0124170956e-01	1.0124191964e-01
             6788	1.0124170861e-01	1.0124191869e-01
             6789	1.0124170759e-01	1.0124191767e-01
             6790	1.0124170661e-01	1.0124191669e-01
             6791	1.0124170563e-01	1.0124191571e-01
             6792	1.0124170462e-01	1.0124191470e-01
             6793	1.0124170359e-01	1.0124191368e-01
             6794	1.0124170248e-01	1.0124191257e-01
             6795	1.0124170137e-01	1.0124191146e-01
             6796	1.0124170032e-01	1.0124191041e-01
             6797	1.0124169903e-01	1.0124190912e-01
             6798	1.0124169812e-01	1.0124190822e-01
             6799	1.0124169703e-01	1.0124190712e-01
             6800	1.0124169595e-01	1.0124190605e-01
             6801	1.0124169501e-01	1.0124190511e-01
             6802	1.0124169395e-01	1.0124190404e-01
             6803	1.0124169300e-01	1.0124190310e-01
             6804	1.0124169173e-01	1.0124190183e-01
             6805	1.0124169049e-01	1.0124190059e-01
             6806	1.0124168930e-01	1.0124189940e-01
             6807	1.0124168802e-01	1.0124189812e-01
             6808	1.0124168687e-01	1.0124189697e-01
             6809	1.0124168562e-01	1.0124189572e-01
             6810	1.0124168444e-01	1.0124189454e-01
             6811	1.0124168318e-01	1.0124189329e-01
             6812	1.0124168197e-01	1.0124189207e-01
             6813	1.0124168063e-01	1.0124189074e-01
             6814	1.0124167928e-01	1.0124188939e-01
             6815	1.0124167803e-01	1.0124188814e-01
             6816	1.0124167678e-01	1.0124188689e-01
             6817	1.0124167542e-01	1.0124188554e-01
             6818	1.0124167419e-01	1.0124188430e-01
             6819	1.0124167279e-01	1.0124188291e-01
             6820	1.0124167170e-01	1.0124188182e-01
             6821	1.0124167044e-01	1.0124188056e-01
             6822	1.0124166915e-01	1.0124187927e-01
             6823	1.0124166795e-01	1.0124187807e-01
             6824	1.0124166671e-01	1.0124187684e-01
             6825	1.0124166554e-01	1.0124187566e-01
             6826	1.0124166426e-01	1.0124187438e-01
             6827	1.0124166300e-01	1.0124187312e-01
             6828	1.0124166184e-01	1.0124187197e-01
             6829	1.0124166058e-01	1.0124187071e-01
             6830	1.0124165935e-01	1.0124186948e-01
             6831	1.0124165801e-01	1.0124186814e-01
             6832	1.0124165679e-01	1.0124186692e-01
             6833	1.0124165557e-01	1.0124186571e-01
             6834	1.0124165434e-01	1.0124186448e-01
             6835	1.0124165308e-01	1.0124186322e-01
             6836	1.0124165173e-01	1.0124186186e-01
             6837	1.0124165061e-01	1.0124186075e-01
             6838	1.0124164935e-01	1.0124185949e-01
             6839	1.0124164796e-01	1.0124185811e-01
             6840	1.0124164660e-01	1.0124185674e-01
             6841	1.0124164530e-01	1.0124185545e-01
             6842	1.0124164404e-01	1.0124185419e-01
             6843	1.0124164271e-01	1.0124185286e-01
             6844	1.0124164151e-01	1.0124185166e-01
             6845	1.0124164029e-01	1.0124185044e-01
             6846	1.0124163906e-01	1.0124184921e-01
             6847	1.0124163780e-01	1.0124184796e-01
             6848	1.0124163665e-01	1.0124184680e-01
             6849	1.0124163536e-01	1.0124184552e-01
             6850	1.0124163419e-01	1.0124184435e-01
             6851	1.0124163288e-01	1.0124184303e-01
             6852	1.0124163176e-01	1.0124184192e-01
             6853	1.0124163043e-01	1.0124184059e-01
             6854	1.0124162919e-01	1.0124183935e-01
             6855	1.0124162784e-01	1.0124183801e-01
             6856	1.0124162657e-01	1.0124183673e-01
             6857	1.0124162539e-01	1.0124183556e-01
             6858	1.0124162407e-01	1.0124183423e-01
             6859	1.0124162288e-01	1.0124183305e-01
             6860	1.0124162166e-01	1.0124183182e-01
             6861	1.0124162044e-01	1.0124183061e-01
             6862	1.0124161922e-01	1.0124182939e-01
             6863	1.0124161808e-01	1.0124182825e-01
             6864	1.0124161685e-01	1.0124182702e-01
             6865	1.0124161561e-01	1.0124182578e-01
             6866	1.0124161440e-01	1.0124182457e-01
             6867	1.0124161320e-01	1.0124182337e-01
             6868	1.0124161191e-01	1.0124182209e-01
             6869	1.0124161082e-01	1.0124182100e-01
             6870	1.0124160978e-01	1.0124181996e-01
             6871	1.0124160863e-01	1.0124181881e-01
             6872	1.0124160745e-01	1.0124181763e-01
             6873	1.0124160631e-01	1.0124181650e-01
             6874	1.0124160501e-01	1.0124181520e-01
             6875	1.0124160378e-01	1.0124181397e-01
             6876	1.0124160265e-01	1.0124181284e-01
             6877	1.0124160140e-01	1.0124181159e-01
             6878	1.0124160022e-01	1.0124181042e-01
             6879	1.0124159894e-01	1.0124180914e-01
             6880	1.0124159784e-01	1.0124180804e-01
             6881	1.0124159687e-01	1.0124180707e-01
             6882	1.0124159583e-01	1.0124180603e-01
             6883	1.0124159469e-01	1.0124180489e-01
             6884	1.0124159359e-01	1.0124180379e-01
             6885	1.0124159257e-01	1.0124180277e-01
             6886	1.0124159145e-01	1.0124180166e-01
             6887	1.0124159037e-01	1.0124180058e-01
             6888	1.0124158928e-01	1.0124179949e-01
             6889	1.0124158817e-01	1.0124179838e-01
             6890	1.0124158709e-01	1.0124179730e-01
             6891	1.0124158600e-01	1.0124179621e-01
             6892	1.0124158490e-01	1.0124179511e-01
             6893	1.0124158382e-01	1.0124179403e-01
             6894	1.0124158270e-01	1.0124179292e-01
             6895	1.0124158163e-01	1.0124179185e-01
             6896	1.0124158074e-01	1.0124179096e-01
             6897	1.0124157977e-01	1.0124178999e-01
             6898	1.0124157870e-01	1.0124178892e-01
             6899	1.0124157768e-01	1.0124178790e-01
             6900	1.0124157667e-01	1.0124178689e-01
             6901	1.0124157563e-01	1.0124178586e-01
             6902	1.0124157457e-01	1.0124178479e-01
             6903	1.0124157359e-01	1.0124178381e-01
             6904	1.0124157266e-01	1.0124178288e-01
             6905	1.0124157161e-01	1.0124178183e-01
             6906	1.0124157045e-01	1.0124178068e-01
             6907	1.0124156953e-01	1.0124177976e-01
             6908	1.0124156864e-01	1.0124177887e-01
             6909	1.0124156758e-01	1.0124177781e-01
             6910	1.0124156647e-01	1.0124177670e-01
             6911	1.0124156539e-01	1.0124177562e-01
             6912	1.0124156435e-01	1.0124177459e-01
             6913	1.0124156325e-01	1.0124177349e-01
             6914	1.0124156222e-01	1.0124177246e-01
             6915	1.0124156129e-01	1.0124177153e-01
             6916	1.0124156016e-01	1.0124177040e-01
             6917	1.0124155916e-01	1.0124176940e-01
             6918	1.0124155802e-01	1.0124176827e-01
             6919	1.0124155697e-01	1.0124176722e-01
             6920	1.0124155596e-01	1.0124176621e-01
             6921	1.0124155494e-01	1.0124176519e-01
             6922	1.0124155411e-01	1.0124176436e-01
             6923	1.0124155308e-01	1.0124176334e-01
             6924	1.0124155202e-01	1.0124176227e-01
             6925	1.0124155107e-01	1.0124176132e-01
             6926	1.0124154995e-01	1.0124176020e-01
             6927	1.0124154899e-01	1.0124175924e-01
             6928	1.0124154792e-01	1.0124175818e-01
             6929	1.0124154697e-01	1.0124175723e-01
             6930	1.0124154591e-01	1.0124175617e-01
             6931	1.0124154485e-01	1.0124175511e-01
             6932	1.0124154376e-01	1.0124175402e-01
             6933	1.0124154264e-01	1.0124175291e-01
             6934	1.0124154170e-01	1.0124175196e-01
             6935	1.0124154068e-01	1.0124175095e-01
             6936	1.0124153965e-01	1.0124174992e-01
             6937	1.0124153864e-01	1.0124174891e-01
             6938	1.0124153758e-01	1.0124174785e-01
             6939	1.0124153664e-01	1.0124174691e-01
             6940	1.0124153572e-01	1.0124174599e-01
             6941	1.0124153472e-01	1.0124174500e-01
             6942	1.0124153372e-01	1.0124174400e-01
             6943	1.0124153286e-01	1.0124174313e-01
             6944	1.0124153175e-01	1.0124174203e-01
             6945	1.0124153073e-01	1.0124174101e-01
             6946	1.0124152976e-01	1.0124174004e-01
             6947	1.0124152871e-01	1.0124173899e-01
             6948	1.0124152766e-01	1.0124173794e-01
             6949	1.0124152676e-01	1.0124173704e-01
             6950	1.0124152586e-01	1.0124173615e-01
             6951	1.0124152478e-01	1.0124173507e-01
             6952	1.0124152384e-01	1.0124173413e-01
             6953	1.0124152283e-01	1.0124173312e-01
             6954	1.0124152176e-01	1.0124173206e-01
             6955	1.0124152067e-01	1.0124173096e-01
             6956	1.0124151969e-01	1.0124172998e-01
             6957	1.0124151865e-01	1.0124172895e-01
             6958	1.0124151771e-01	1.0124172800e-01
             6959	1.0124151662e-01	1.0124172692e-01
             6960	1.0124151563e-01	1.0124172593e-01
             6961	1.0124151466e-01	1.0124172496e-01
             6962	1.0124151353e-01	1.0124172383e-01
             6963	1.0124151240e-01	1.0124172270e-01
             6964	1.0124151127e-01	1.0124172157e-01
             6965	1.0124151023e-01	1.0124172054e-01
             6966	1.0124150923e-01	1.0124171953e-01
             6967	1.0124150817e-01	1.0124171848e-01
             6968	1.0124150715e-01	1.0124171746e-01
             6969	1.0124150612e-01	1.0124171643e-01
             6970	1.0124150514e-01	1.0124171545e-01
             6971	1.0124150399e-01	1.0124171430e-01
             6972	1.0124150291e-01	1.0124171323e-01
             6973	1.0124150192e-01	1.0124171224e-01
             6974	1.0124150086e-01	1.0124171118e-01
